"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","QFCD3MCX","QFCD_MCX","QPYP3MCX","QPYP_MCX","PRPYCELL","PRPY_ELL","QPRP3MCX","QPRP_MCX"
"20082",1913242,37,0,"1",120,"D",.,"A","2","D",.,"A"
"20082",1913412,49,0,"1",.,"A",.,"A","1","D",25,"D"
"20082",1913643,27,0,"1",220,"D",5,"D","2","D",.,"A"
"20082",1913664,38,0,"1",20,"D",.,"A","2","D",.,"A"
"20082",1913974,23,0,"1",60,"D",.,"A","2","D",.,"A"
"20082",1914202,74,0,"1",.,"A",.,"A","1","D",50,"D"
"20082",1914225,50,0,"1",600,"D",.,"A","1","D",500,"D"
"20082",1914262,37,0,"1",15,"D",.,"A","2","D",.,"A"
"20082",1914272,51,0,"1",.,"A",.,"A","1","D",50,"D"
"20082",1914313,56,0,"1",.,"A",.,"A","1","D",360,"D"
"20082",1914512,26,0,"1",60,"D",.,"A","2","D",.,"A"
"20082",1914693,39,0,"1",60,"D",.,"A","2","D",.,"A"
"20082",1914945,28,0,"1",.,"A",.,"A","1","D",60,"D"
"20082",1915072,30,0,"1",15,"D",.,"A","2","D",.,"A"
"20082",1915103,53,0,"1",.,"A",.,"A","1","D",0,"D"
"20082",1915132,18,0,"1",.,"A",.,"A","","C",.,"A"
"20082",1915152,73,0,"1",126,"D",.,"A","2","D",.,"A"
"20082",1915202,42,0,"1",150,"D",.,"A","2","D",.,"A"
"20082",1915242,63,0,"1",.,"A",.,"A","1","D",80,"D"
"20082",1915672,46,0,"1",10,"D",.,"A","2","D",.,"A"
"20082",1915773,44,0,"1",.,"A",.,"A","1","D",0,"D"
"20082",1915822,67,0,"1",25,"D",.,"A","2","D",.,"A"
"20082",1916072,41,0,"1",110,"D",.,"A","2","D",.,"A"
"20082",1916112,36,0,"1",20,"D",.,"A","2","D",.,"A"
"20082",1916123,50,0,"1",75,"D",.,"A","2","D",.,"A"
"20082",1916243,40,0,"1",80,"D",.,"A","2","D",.,"A"
"20082",1916262,51,0,"1",6,"D",2,"D","2","D",.,"A"
"20082",1916412,37,0,"1",16,"D",.,"A","2","D",.,"A"
"20082",1916432,27,0,"1",.,"A",.,"A","1","D",0,"D"
"20082",1916442,48,0,"1",10,"D",.,"A","2","D",.,"A"
"20082",1916795,36,0,"1",30,"D",.,"A","2","D",.,"A"
"20082",1917012,96,0,"1",39,"D",.,"A","2","D",.,"A"
"20082",1917182,31,0,"1",.,"A",.,"A","1","D",25,"D"
"20082",1917284,26,0,"1",60,"D",.,"A","2","D",.,"A"
"20082",1917313,36,0,"1",.,"A",13,"F","1","D",60,"D"
"20082",1917352,53,0,"1",.,"A",.,"A","","C",.,"A"
"20082",1917365,38,0,"1",.,"A",50,"D","2","D",.,"A"
"20082",1917582,53,0,"1",20,"D",.,"A","2","D",.,"A"
"20082",1917622,30,0,"1",200,"D",.,"A","2","D",.,"A"
"20082",1918102,82,0,"1",.,"A",.,"A","1","D",95,"D"
"20082",1918242,24,0,"1",0,"D",.,"A","2","D",.,"A"
"20082",1918312,22,0,"1",.,"A",.,"A","1","D",87,"F"
"20082",1918363,29,0,"1",.,"A",.,"A","1","D",150,"D"
"20082",1918455,43,0,"1",.,"A",.,"A","1","D",60,"D"
"20082",1918622,45,0,"1",.,"A",.,"A","1","D",195,"D"
"20082",1918645,31,0,"1",.,"A",13,"F","2","D",.,"A"
"20082",1918652,46,0,"1",.,"A",.,"A","1","D",15,"D"
"20082",1918692,25,0,"1",.,"A",3,"D","2","D",.,"A"
"20082",1918872,44,0,"1",.,"A",.,"A","1","D",30,"D"
"20082",1919082,21,0,"1",61,"F",.,"A","2","D",.,"A"
"20082",1919243,58,0,"1",.,"A",.,"A","","C",.,"A"
"20082",1919262,30,0,"1",.,"A",15,"D","2","D",.,"A"
"20082",1919472,30,0,"1",5,"D",.,"A","2","D",.,"A"
"20082",1919482,22,0,"1",33,"D",.,"A","2","D",.,"A"
"20082",1919562,21,0,"1",60,"D",.,"A","2","D",.,"A"
"20082",1919582,71,0,"1",15,"D",.,"A","1","D",25,"D"
"20082",1919593,25,0,"1",10,"D",.,"A","2","D",.,"A"
"20082",1919602,37,0,"1",30,"D",.,"A","2","D",.,"A"
"20082",1919642,50,0,"1",50,"D",.,"A","2","D",.,"A"
"20082",1919682,45,0,"1",30,"D",.,"A","2","D",.,"A"
"20082",1919702,33,0,"1",20,"D",.,"A","2","D",.,"A"
"20082",1919852,30,0,"1",50,"D",.,"A","2","D",.,"A"
"20082",1919892,28,0,"1",20,"D",.,"A","2","D",.,"A"
"20082",1920072,106,0,"1",.,"A",.,"A","1","D",90,"D"
"20082",1920164,31,0,"1",.,"A",.,"A","1","D",60,"D"
"20082",1920224,19,0,"1",60,"D",.,"A","1","D",150,"D"
"20082",1920245,26,0,"1",0,"D",.,"A","2","D",.,"A"
"20082",1920312,61,0,"1",.,"A",.,"A","1","D",45,"D"
"20082",1920522,52,0,"1",40,"D",.,"A","2","D",.,"A"
"20082",1920652,59,0,"1",.,"A",.,"A","","C",.,"A"
"20082",1920694,43,0,"1",.,"A",.,"A","1","D",180,"D"
"20082",1920832,66,0,"1",.,"A",.,"A","1","D",150,"D"
"20082",1920922,54,0,"1",.,"A",78,"D","2","D",.,"A"
"20082",1920952,36,0,"1",.,"A",20,"D","1","D",80,"D"
"20082",1921072,53,0,"1",.,"A",1,"D","2","D",.,"A"
"20082",1921082,59,0,"1",.,"A",.,"A","1","D",100,"D"
"20082",1921122,34,0,"1",50,"D",.,"A","2","D",.,"A"
"20082",1921145,26,0,"1",0,"D",.,"A","1","D",0,"D"
"20082",1921195,36,0,"1",30,"D",.,"A","2","D",.,"A"
"20082",1921365,29,0,"1",80,"D",5,"D","1","D",0,"D"
"20082",1921372,46,0,"1",8,"D",.,"A","2","D",.,"A"
"20082",1921482,31,0,"1",45,"D",.,"A","2","D",.,"A"
"20082",1921492,40,0,"1",.,"A",.,"A","1","D",0,"D"
"20082",1921622,57,0,"1",.,"A",.,"A","1","D",30,"D"
"20082",1921684,33,0,"1",20,"D",25,"D","2","D",.,"A"
"20082",1921902,25,0,"1",.,"A",1,"D","2","D",.,"A"
"20082",1921912,37,0,"1",0,"D",.,"A","2","D",.,"A"
"20082",1922082,37,0,"1",20,"D",.,"A","2","D",.,"A"
"20082",1922173,52,0,"1",0,"D",.,"A","2","D",.,"A"
"20082",1922442,50,0,"1",.,"A",.,"A","1","D",70,"D"
"20082",1922592,22,0,"1",20,"D",.,"A","2","D",.,"A"
"20082",1922605,32,0,"1",.,"A",.,"A","1","D",260,"D"
"20082",1922742,30,0,"1",25,"D",.,"A","2","D",.,"A"
"20082",1922772,37,0,"1",20,"D",.,"A","2","D",.,"A"
"20082",1922822,54,0,"1",.,"A",.,"A","1","D",120,"D"
"20082",1922912,42,0,"1",30,"D",.,"A","2","D",.,"A"
"20082",1922962,88,0,"1",.,"A",.,"A","1","D",20,"D"
"20082",1923082,30,0,"1",.,"A",10,"D","2","D",.,"A"
"20082",1923165,31,0,"1",.,"A",.,"A","1","D",180,"D"
"20082",1923282,53,0,"1",0,"D",.,"A","2","D",.,"A"
"20082",1923362,45,0,"1",.,"A",.,"A","","C",.,"A"
"20082",1923582,56,0,"1",19,"D",.,"A","2","D",.,"A"
"20082",1923612,38,0,"1",.,"A",.,"A","1","D",20,"D"
"20082",1923642,39,0,"1",.,"A",18,"D","2","D",.,"A"
"20082",1923792,78,0,"1",40,"D",.,"A","2","D",.,"A"
"20082",1923813,46,0,"1",.,"A",.,"A","1","D",90,"D"
"20082",1924162,31,0,"1",.,"A",.,"A","1","D",300,"D"
"20082",1924284,18,0,"1",130,"D",.,"A","2","D",.,"A"
"20082",1924462,39,0,"1",20,"D",.,"A","2","D",.,"A"
"20082",1924524,56,0,"1",.,"A",.,"A","1","D",25,"D"
"20082",1924592,31,0,"1",.,"A",.,"A","1","D",180,"D"
"20082",1924702,36,0,"1",.,"A",.,"A","1","D",180,"D"
"20082",1924732,45,0,"1",76,"F",.,"A","2","D",.,"A"
"20082",1925172,47,0,"1",.,"A",10,"D","2","D",.,"A"
"20082",1925262,45,0,"1",.,"A",.,"A","1","D",25,"D"
"20082",1925303,27,0,"1",0,"D",.,"A","2","D",.,"A"
"20082",1925352,44,0,"1",60,"D",.,"A","2","D",.,"A"
"20082",1925385,37,0,"1",60,"D",.,"A","2","D",.,"A"
"20082",1925515,36,0,"1",.,"A",1,"D","2","D",.,"A"
"20082",1925692,25,0,"1",19,"D",.,"A","2","D",.,"A"
"20082",1925732,35,0,"1",0,"D",.,"A","2","D",.,"A"
"20082",1925832,39,0,"1",40,"D",.,"A","2","D",.,"A"
"20082",1925862,60,0,"1",75,"D",.,"A","2","D",.,"A"
"20082",1925882,24,0,"1",8,"D",.,"A","2","D",.,"A"
"20082",1925895,34,0,"1",25,"D",.,"A","2","D",.,"A"
"20082",1925993,30,0,"1",.,"A",.,"A","1","D",60,"D"
"20082",1926083,27,0,"1",24,"D",.,"A","2","D",.,"A"
"20082",1926282,31,0,"1",.,"A",.,"A","1","D",0,"D"
"20082",1926532,39,0,"1",90,"D",.,"A","2","D",.,"A"
"20082",1926842,20,0,"1",.,"A",1,"D","1","D",30,"D"
"20082",1927052,53,0,"1",.,"A",.,"A","1","D",20,"D"
"20082",1927082,50,0,"1",15,"D",.,"A","2","D",.,"A"
"20082",1927122,48,0,"1",.,"A",.,"A","1","D",100,"D"
"20082",1927333,44,0,"1",.,"A",.,"A","1","D",60,"D"
"20082",1927612,23,0,"1",6,"D",.,"A","2","D",.,"A"
"20082",1927675,32,0,"1",120,"D",.,"A","2","D",.,"A"
"20082",1927772,50,0,"1",80,"D",.,"A","2","D",.,"A"
"20082",1927903,29,0,"1",.,"A",.,"A","1","D",100,"D"
"20082",1927912,24,0,"1",.,"A",.,"A","1","D",30,"D"
"20083",1860585,36,0,"1",15,"D",.,"A","2","D",.,"A"
"20083",1860605,37,0,"1",.,"A",.,"A","1","D",90,"D"
"20083",1860895,66,0,"1",310,"D",.,"A","2","D",.,"A"
"20083",1861055,19,0,"1",100,"D",.,"A","2","D",.,"A"
"20083",1861275,31,0,"1",.,"A",4,"D","2","D",.,"A"
"20083",1862405,78,0,"1",19,"D",.,"A","2","D",.,"A"
"20083",1862515,37,0,"1",15,"D",.,"A","2","D",.,"A"
"20083",1862625,45,0,"1",.,"A",.,"A","1","D",110,"D"
"20083",1862845,28,0,"1",10,"D",.,"A","2","D",.,"A"
"20083",1863245,47,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1863255,56,0,"1",30,"D",2,"D","2","D",.,"A"
"20083",1863415,54,0,"1",.,"A",.,"A","1","D",20,"D"
"20083",1863685,43,0,"1",5,"D",.,"A","2","D",.,"A"
"20083",1863725,78,0,"1",15,"D",.,"A","2","D",.,"A"
"20083",1863795,25,0,"1",.,"A",.,"A","1","D",75,"D"
"20083",1863975,45,0,"1",55,"D",.,"A","2","D",.,"A"
"20083",1864575,34,0,"1",.,"A",.,"A","1","D",120,"D"
"20083",1864615,52,0,"1",10,"D",.,"A","2","D",.,"A"
"20083",1864685,65,0,"1",.,"A",.,"A","2","D",.,"A"
"20083",1864805,43,0,"1",8,"D",.,"A","2","D",.,"A"
"20083",1865505,48,0,"1",.,"A",.,"A","1","D",140,"D"
"20083",1865565,114,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1865735,45,0,"1",90,"D",.,"A","2","D",.,"A"
"20083",1865775,68,0,"1",.,"A",.,"A","1","D",55,"D"
"20083",1865805,30,0,"1",.,"A",.,"A","","C",.,"A"
"20083",1866025,43,0,"1",60,"D",.,"A","2","D",.,"A"
"20083",1866075,83,0,"1",0,"D",.,"A","2","D",.,"A"
"20083",1866085,52,0,"1",0,"D",.,"A","2","D",.,"A"
"20083",1866155,68,0,"1",0,"D",.,"A","2","D",.,"A"
"20083",1866255,84,0,"1",.,"A",.,"A","1","D",50,"D"
"20083",1866515,67,0,"1",.,"A",.,"A","1","D",100,"D"
"20083",1866715,48,0,"1",.,"A",.,"A","1","D",30,"D"
"20083",1866985,80,0,"1",.,"A",.,"A","1","D",200,"D"
"20083",1867055,47,0,"1",.,"A",.,"A","1","D",0,"D"
"20083",1867115,49,0,"1",50,"D",.,"A","2","D",.,"A"
"20083",1867145,25,0,"1",40,"D",.,"A","2","D",.,"A"
"20083",1867335,32,0,"1",0,"D",.,"A","2","D",.,"A"
"20083",1867385,70,0,"1",.,"A",.,"A","1","D",10,"D"
"20083",1867735,59,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1867915,63,0,"1",30,"D",.,"A","2","D",.,"A"
"20083",1868035,48,0,"1",.,"A",.,"A","1","D",40,"D"
"20083",1868265,61,0,"1",.,"A",.,"A","1","D",0,"D"
"20083",1868535,51,0,"1",.,"A",.,"A","1","D",60,"D"
"20083",1868555,52,0,"1",0,"D",.,"A","2","D",.,"A"
"20083",1868605,109,0,"1",.,"A",.,"A","1","D",22,"D"
"20083",1868655,41,0,"1",.,"A",.,"A","1","D",81,"D"
"20083",1868825,67,0,"1",22,"D",.,"A","2","D",.,"A"
"20083",1868965,26,0,"1",260,"D",.,"A","2","D",.,"A"
"20083",1868985,60,0,"1",90,"D",.,"A","2","D",.,"A"
"20083",1869905,27,0,"1",.,"A",15,"D","2","D",.,"A"
"20083",1870305,64,0,"1",.,"A",.,"A","1","D",106,"D"
"20083",1870365,43,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1870515,51,0,"1",.,"A",1,"D","2","D",.,"A"
"20083",1870535,49,0,"1",.,"A",.,"A","1","D",120,"D"
"20083",1870665,68,0,"1",30,"D",.,"A","2","D",.,"A"
"20083",1871145,61,0,"1",300,"D",.,"A","2","D",.,"A"
"20083",1871225,82,0,"1",.,"A",.,"A","1","D",40,"D"
"20083",1871545,41,0,"1",.,"A",.,"A","1","D",0,"D"
"20083",1871965,37,0,"1",5,"D",.,"A","2","D",.,"A"
"20083",1872305,67,0,"1",0,"D",.,"A","1","D",0,"D"
"20083",1872355,34,0,"1",10,"D",.,"A","2","D",.,"A"
"20083",1872725,26,0,"1",.,"A",2,"D","2","D",.,"A"
"20083",1872735,43,0,"1",60,"D",.,"A","2","D",.,"A"
"20083",1872775,59,0,"1",30,"D",.,"A","2","D",.,"A"
"20083",1872845,76,0,"1",30,"D",.,"A","2","D",.,"A"
"20083",1873025,39,0,"1",120,"D",.,"A","2","D",.,"A"
"20083",1873195,72,0,"1",.,"A",.,"A","1","D",20,"D"
"20083",1873385,29,0,"1",.,"A",.,"A","1","D",180,"D"
"20083",1873515,35,0,"1",.,"A",.,"A","1","D",70,"D"
"20083",1873555,35,0,"1",50,"D",.,"A","2","D",.,"A"
"20083",1873565,67,0,"1",35,"D",.,"A","2","D",.,"A"
"20083",1873755,50,0,"1",160,"D",.,"A","2","D",.,"A"
"20083",1873935,58,0,"1",200,"D",.,"A","2","D",.,"A"
"20083",1873955,90,0,"1",.,"A",.,"A","1","D",75,"D"
"20083",1874195,62,0,"1",.,"A",0,"D","2","D",.,"A"
"20083",1874385,74,0,"1",.,"A",0,"D","2","D",.,"A"
"20083",1874535,40,0,"1",.,"A",0,"D","2","D",.,"A"
"20083",1874715,57,0,"1",.,"A",.,"A","1","D",20,"D"
"20083",1874975,27,0,"1",0,"D",.,"A","2","D",.,"A"
"20083",1875045,28,0,"1",90,"D",.,"A","2","D",.,"A"
"20083",1875205,51,0,"1",.,"A",1,"D","2","D",.,"A"
"20083",1875335,62,0,"1",.,"A",1,"D","2","D",.,"A"
"20083",1875605,64,0,"1",.,"A",.,"A","1","D",20,"D"
"20083",1876165,34,0,"1",.,"A",.,"A","1","D",180,"D"
"20083",1876195,62,0,"1",30,"D",.,"A","2","D",.,"A"
"20083",1876345,35,0,"1",80,"D",.,"A","2","D",.,"A"
"20083",1876375,29,0,"1",10,"D",.,"A","2","D",.,"A"
"20083",1876535,68,0,"1",.,"A",.,"A","1","D",31,"D"
"20083",1876765,40,0,"1",.,"A",2,"D","2","D",.,"A"
"20083",1876925,65,0,"1",30,"D",.,"A","2","D",.,"A"
"20083",1877335,42,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1877595,42,0,"1",30,"D",.,"A","2","D",.,"A"
"20083",1877665,29,0,"1",48,"D",.,"A","2","D",.,"A"
"20083",1877695,30,0,"1",.,"A",0,"D","2","D",.,"A"
"20083",1877805,32,0,"1",95,"D",.,"A","2","D",.,"A"
"20083",1877995,61,0,"1",.,"A",.,"A","1","D",98,"D"
"20083",1878415,42,0,"1",125,"D",.,"A","2","D",.,"A"
"20083",1878585,37,0,"1",15,"D",.,"A","2","D",.,"A"
"20083",1878635,26,0,"1",100,"D",.,"A","2","D",.,"A"
"20083",1879155,51,0,"1",10,"D",.,"A","2","D",.,"A"
"20083",1879385,36,0,"1",.,"A",25,"D","2","D",.,"A"
"20083",1879565,73,0,"1",200,"D",.,"A","2","D",.,"A"
"20083",1879665,36,0,"1",0,"D",.,"A","2","D",.,"A"
"20083",1879735,121,0,"1",66,"D",.,"A","2","D",.,"A"
"20083",1880025,63,0,"1",5,"D",.,"A","2","D",.,"A"
"20083",1880085,80,0,"1",39,"D",.,"A","2","D",.,"A"
"20083",1880125,73,0,"1",.,"A",.,"A","1","D",40,"D"
"20083",1880825,52,0,"1",60,"D",.,"A","2","D",.,"A"
"20083",1880845,112,0,"1",75,"D",.,"A","2","D",.,"A"
"20083",1881155,75,0,"1",.,"A",.,"A","1","D",64,"D"
"20083",1881505,75,0,"1",.,"A",.,"A","1","D",0,"D"
"20083",1881535,70,0,"1",.,"A",.,"A","1","D",100,"D"
"20083",1881755,22,0,"1",.,"A",.,"A","1","D",10,"D"
"20083",1881885,66,0,"1",.,"A",.,"A","1","D",38,"D"
"20083",1882105,46,0,"1",40,"D",.,"A","2","D",.,"A"
"20083",1882395,61,0,"1",.,"A",.,"A","","C",.,"A"
"20083",1882435,29,0,"1",.,"A",.,"A","1","D",120,"D"
"20083",1882515,24,0,"1",7,"D",.,"A","2","D",.,"A"
"20083",1882705,44,0,"1",5,"D",.,"A","2","D",.,"A"
"20083",1882765,44,0,"1",.,"A",.,"A","1","D",87,"D"
"20083",1882805,81,0,"1",50,"D",.,"A","2","D",.,"A"
"20083",1882825,26,0,"1",0,"D",.,"A","2","D",.,"A"
"20083",1882875,111,0,"1",100,"D",.,"A","2","D",.,"A"
"20083",1882915,60,0,"1",40,"D",.,"A","2","D",.,"A"
"20083",1883494,34,0,"1",.,"A",.,"A","2","D",.,"A"
"20083",1883564,54,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1883594,57,0,"1",30,"D",.,"A","2","D",.,"A"
"20083",1883604,35,0,"1",9,"D",.,"A","2","D",.,"A"
"20083",1883624,30,0,"1",.,"A",.,"A","1","D",120,"D"
"20083",1883685,68,0,"1",.,"A",.,"A","1","D",50,"D"
"20083",1883984,33,0,"1",.,"A",.,"A","1","D",120,"D"
"20083",1884064,59,0,"1",42,"D",.,"A","2","D",.,"A"
"20083",1884084,21,0,"1",28,"D",.,"A","2","D",.,"A"
"20083",1884374,62,0,"1",25,"D",.,"A","2","D",.,"A"
"20083",1884594,26,0,"1",40,"D",.,"A","2","D",.,"A"
"20083",1884654,36,0,"1",.,"A",.,"A","1","D",0,"D"
"20083",1884684,46,0,"1",.,"A",.,"A","1","D",200,"D"
"20083",1884804,65,0,"1",32,"D",.,"A","2","D",.,"A"
"20083",1884934,63,0,"1",32,"D",.,"A","2","D",.,"A"
"20083",1885114,35,0,"1",.,"A",.,"A","1","D",0,"D"
"20083",1885134,53,0,"1",.,"A",.,"A","1","D",100,"D"
"20083",1885374,87,0,"1",10,"D",.,"A","2","D",.,"A"
"20083",1885384,60,0,"1",.,"A",35,"D","2","D",.,"A"
"20083",1885474,60,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1885524,40,0,"1",.,"A",.,"A","1","D",50,"D"
"20083",1885594,29,0,"1",40,"D",.,"A","2","D",.,"A"
"20083",1885674,48,0,"1",15,"D",.,"A","2","D",.,"A"
"20083",1885844,87,0,"1",.,"A",.,"A","1","D",64,"D"
"20083",1885924,67,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1885965,32,0,"1",80,"D",.,"A","2","D",.,"A"
"20083",1886024,58,0,"1",34,"D",.,"A","2","D",.,"A"
"20083",1886184,78,0,"1",35,"D",.,"A","2","D",.,"A"
"20083",1886244,81,0,"1",.,"A",.,"A","1","D",20,"D"
"20083",1886734,83,0,"1",9,"D",.,"A","2","D",.,"A"
"20083",1887024,38,0,"1",5,"D",.,"A","2","D",.,"A"
"20083",1887184,31,0,"1",.,"A",.,"A","1","D",0,"D"
"20083",1887254,64,0,"1",30,"D",.,"A","2","D",.,"A"
"20083",1887425,66,0,"1",200,"D",.,"A","2","D",.,"A"
"20083",1887785,54,0,"1",.,"A",.,"A","1","D",100,"D"
"20083",1887794,83,0,"1",.,"A",.,"A","1","D",60,"D"
"20083",1887854,48,0,"1",100,"D",.,"A","2","D",.,"A"
"20083",1887924,48,0,"1",30,"D",.,"A","2","D",.,"A"
"20083",1888144,40,0,"1",20,"D",.,"A","1","D",60,"D"
"20083",1888155,30,0,"1",.,"A",.,"A","1","D",0,"D"
"20083",1888484,31,0,"1",.,"A",.,"A","1","D",100,"D"
"20083",1888724,81,0,"1",.,"A",0,"D","2","D",.,"A"
"20083",1888984,41,0,"1",100,"D",.,"A","2","D",.,"A"
"20083",1889164,56,0,"1",25,"D",.,"A","2","D",.,"A"
"20083",1889244,39,0,"1",.,"A",.,"A","1","D",20,"D"
"20083",1889255,35,0,"1",.,"A",4,"D","2","D",.,"A"
"20083",1889424,30,0,"1",0,"D",.,"A","2","D",.,"A"
"20083",1889554,38,0,"1",50,"D",.,"A","2","D",.,"A"
"20083",1889904,28,0,"1",.,"A",1,"D","2","D",.,"A"
"20083",1890014,57,0,"1",.,"A",0,"D","2","D",.,"A"
"20083",1890114,47,0,"1",58,"F",.,"A","2","D",.,"A"
"20083",1890234,37,0,"1",60,"D",.,"A","2","D",.,"A"
"20083",1890294,58,0,"1",.,"A",.,"A","1","D",35,"D"
"20083",1890314,52,0,"1",.,"A",.,"A","1","D",22,"D"
"20083",1890394,38,0,"1",25,"D",.,"A","2","D",.,"A"
"20083",1891224,20,0,"1",0,"D",1,"D","2","D",.,"A"
"20083",1891464,73,0,"1",.,"A",.,"A","1","D",64,"D"
"20083",1891504,43,0,"1",.,"A",.,"A","1","D",0,"D"
"20083",1891744,89,0,"1",55,"D",.,"A","2","D",.,"A"
"20083",1891964,45,0,"1",0,"D",.,"A","2","D",.,"A"
"20083",1892065,31,0,"1",75,"D",.,"A","2","D",.,"A"
"20083",1892194,28,0,"1",7,"D",.,"A","1","D",10,"D"
"20083",1892224,41,0,"1",25,"D",.,"A","2","D",.,"A"
"20083",1892244,49,0,"1",.,"A",.,"A","1","D",60,"D"
"20083",1892654,33,0,"1",8,"D",.,"A","2","D",.,"A"
"20083",1893084,35,0,"1",50,"D",.,"A","2","D",.,"A"
"20083",1893255,63,0,"1",.,"A",10,"D","2","D",.,"A"
"20083",1893294,80,0,"1",.,"A",.,"A","1","D",0,"D"
"20083",1893354,36,0,"1",30,"D",.,"A","2","D",.,"A"
"20083",1893374,30,0,"1",.,"A",.,"A","1","D",0,"D"
"20083",1893394,50,0,"1",.,"A",.,"A","1","D",20,"D"
"20083",1893404,39,0,"1",33,"D",.,"A","2","D",.,"A"
"20083",1893444,27,0,"1",.,"A",.,"A","1","D",100,"D"
"20083",1893474,89,0,"1",50,"D",.,"A","2","D",.,"A"
"20083",1893544,54,0,"1",10,"D",.,"A","2","D",.,"A"
"20083",1893854,34,0,"1",35,"D",.,"A","2","D",.,"A"
"20083",1894164,24,0,"1",10,"D",.,"A","2","D",.,"A"
"20083",1894234,72,0,"1",30,"D",.,"A","2","D",.,"A"
"20083",1894384,47,0,"1",.,"A",.,"A","1","D",15,"D"
"20083",1894434,51,0,"1",60,"D",.,"A","2","D",.,"A"
"20083",1894594,36,0,"1",50,"D",.,"A","2","D",.,"A"
"20083",1894764,62,0,"1",40,"D",.,"A","2","D",.,"A"
"20083",1894834,32,0,"1",.,"A",.,"A","","C",.,"A"
"20083",1895024,65,0,"1",.,"A",.,"A","1","D",50,"D"
"20083",1895044,42,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1895164,62,0,"1",22,"D",.,"A","2","D",.,"A"
"20083",1895274,78,0,"1",.,"A",.,"A","1","D",29,"D"
"20083",1895314,37,0,"1",75,"D",.,"A","2","D",.,"A"
"20083",1895344,32,0,"1",50,"D",.,"A","2","D",.,"A"
"20083",1895474,80,0,"1",.,"A",.,"A","1","D",0,"D"
"20083",1895544,73,0,"1",.,"A",.,"A","1","D",60,"D"
"20083",1895934,32,0,"1",.,"A",8,"D","2","D",.,"A"
"20083",1895954,75,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1895984,55,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1895994,44,0,"1",.,"A",7,"D","2","D",.,"A"
"20083",1896104,35,0,"1",.,"A",.,"A","1","D",0,"D"
"20083",1896144,58,0,"1",.,"A",.,"A","1","D",30,"D"
"20083",1896274,95,0,"1",100,"D",.,"A","2","D",.,"A"
"20083",1896504,41,0,"1",.,"A",.,"A","1","D",120,"D"
"20083",1896634,54,0,"1",14,"D",.,"A","2","D",.,"A"
"20083",1896684,29,0,"1",60,"D",.,"A","2","D",.,"A"
"20083",1896734,30,0,"1",10,"D",.,"A","2","D",.,"A"
"20083",1896744,54,0,"1",0,"D",.,"A","2","D",.,"A"
"20083",1897124,34,0,"1",0,"D",.,"A","2","D",.,"A"
"20083",1897334,38,0,"1",50,"D",.,"A","2","D",.,"A"
"20083",1897545,33,0,"1",35,"D",.,"A","2","D",.,"A"
"20083",1898204,50,0,"1",.,"A",.,"A","1","D",76,"F"
"20083",1898264,109,0,"1",30,"D",.,"A","2","D",.,"A"
"20083",1898284,56,0,"1",150,"D",.,"A","2","D",.,"A"
"20083",1898394,57,0,"1",100,"D",.,"A","2","D",.,"A"
"20083",1898594,33,0,"1",30,"D",.,"A","2","D",.,"A"
"20083",1898914,55,0,"1",18,"D",.,"A","2","D",.,"A"
"20083",1899084,51,0,"1",.,"A",.,"A","1","D",0,"D"
"20083",1899334,39,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1899385,32,0,"1",.,"A",.,"A","","C",.,"A"
"20083",1899414,53,0,"1",0,"D",.,"A","2","D",.,"A"
"20083",1899454,68,0,"1",.,"A",.,"A","1","D",30,"D"
"20083",1899604,44,0,"1",.,"A",.,"A","1","D",0,"D"
"20083",1899694,47,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1899774,56,0,"1",60,"D",.,"A","2","D",.,"A"
"20083",1900005,26,0,"1",60,"D",.,"A","2","D",.,"A"
"20083",1900184,58,0,"1",.,"A",.,"A","2","D",.,"A"
"20083",1900234,26,0,"1",0,"D",.,"A","2","D",.,"A"
"20083",1900354,25,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1900374,26,0,"1",0,"D",.,"A","2","D",.,"A"
"20083",1900534,37,0,"1",100,"D",.,"A","2","D",.,"A"
"20083",1900544,39,0,"1",20,"D",.,"A","2","D",.,"A"
"20083",1900604,39,0,"1",140,"D",.,"A","2","D",.,"A"
"20083",1900664,40,0,"1",60,"D",.,"A","2","D",.,"A"
"20083",1900694,55,0,"1",15,"D",.,"A","2","D",.,"A"
"20083",1901024,74,0,"1",.,"A",.,"A","1","D",25,"D"
"20083",1901405,55,0,"1",.,"A",.,"A","2","D",.,"A"
"20083",1901464,52,0,"1",150,"D",.,"A","2","D",.,"A"
"20083",1901574,66,0,"1",30,"D",.,"A","2","D",.,"A"
