NEWID,TAX_UNIT,AGE_TP,AGE_SP,TAXYR_CY,TAXYR_PY,DEPCNT,FICAR_CY,FICAR_PY,FILESTAT,FRATE_CY,FRATE_PY,SOI_ST,SOI_ST_,SRATE_CY,SRATE_PY,WAGE_HD,WAGE_HD_,WAGE_SP,WAGE_SP_,OTHTXINC,OTHT_INC,TAXPENS,TAXPENS_,SOSSECB,SOSSECB_,NONTXINC,NONT_INC,RNTPAID,RNTPAID_,PROPTXPD,PROP_XPD,AMTDEDCT,AMTD_DCT,CHLDCARE,CHLD_ARE,DEPUND13,DEPU_D13,DEPUND17,DEPU_D17,DEPUND18,DEPU_D18,OTHDEDCT,OTHD_DCT,FTAXOWE,STAXOWE,FTAXO_PY,FTAXO_CY,STAXO_PY,STAXO_CY,FICA_PY,FICA_CY,FDAGI_PY,FDAGI_CY,STAGI_PY,STAGI_CY,CHDTX_PY,CHDTX_CY,ADDTX_PY,ADDTX_CY,DPCAR_PY,DPCAR_CY,EITCR_PY,EITCR_CY,AMTIN_PY,AMTIN_CY,AMTOW_PY,AMTOW_CY,FRGTX_PY,FRGTX_CY,FTXBC_PY,FTXBC_CY,SSTDD_PY,SSTDD_CY,SITDD_PY,SITDD_CY,SPRCR_PY,SPRCR_CY,SDCAR_PY,SDCAR_CY,SEITC_PY,SEITC_CY,DIVINC
04735542,2,0,0,2021,2020,0,.15300,.15300,1,.10000,.10000,05,D,.02780,.02780,21645,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,17,56,-876,910,62,49,3312,3312,21645,21645,21645,21117,0,0,0,0,0,0,0,0,21645,21645,0,0,925,910,925,910,4601,4601,0,0,0,0,0,0,65,69,0
04735552,1,56,0,2021,2020,4,.15300,.15300,2,.31060,.21060,47,D,.00000,.09960,33841,D,0,D,0,D,10000,D,0,D,0,D,0,D,3000,D,0,D,0,D,1,D,2,D,3,D,10416,D,-10936,19,-11713,-10159,38,0,5178,5178,36841,36841,36841,35942,1204,7000,2800,7000,0,0,4213,4333,36841,36841,0,0,1204,1174,1204,1174,9000,9000,0,0,0,0,0,0,843,846,0
04735582,1,0,0,2021,2020,2,.15300,.15300,1,.22000,.22000,34,D,.05250,.05250,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3100,D,360,D,0,D,0,D,0,D,0,D,0,D,5263,3190,4406,6121,3201,3180,0,0,77095,77095,77095,75215,1000,1000,0,1000,0,0,0,0,77095,77095,0,0,7206,7121,7206,7121,16125,16125,3100,3024,0,0,0,0,0,0,0
04735612,1,0,0,2021,2020,0,.15300,.15300,1,.12000,.12000,24,D,.04260,.04160,15000,D,0,D,0,D,17100,D,0,D,0,D,13500,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1257,-161,367,2147,-167,-156,2295,2295,32100,32100,32100,31317,0,0,0,0,0,0,0,0,32100,32100,0,0,2167,2147,2167,2147,12400,12244,0,0,1221,1172,0,0,0,0,0
04735622,1,39,0,2021,2020,2,.15300,.15300,2,.12000,.12000,05,D,.06000,.08000,0,D,104000,D,0,D,0,D,0,D,0,D,46828,D,0,D,310,D,0,D,1,D,2,D,2,D,0,D,1740,2282,409,3070,2352,2213,15912,15912,104000,104000,104000,101463,4000,6000,0,6000,0,0,0,0,104000,104000,0,0,9109,9070,9109,9070,9202,9202,310,302,0,0,0,0,0,0,0
04735672,1,0,0,2021,2020,0,.02900,.02900,1,.32000,.32000,28,D,.06840,.06840,184000,D,0,D,0,D,0,D,0,D,0,D,0,D,1400,D,140,D,0,D,0,D,0,D,0,D,3928,D,35346,11036,35439,35253,11054,11019,22411,22932,184000,184000,184000,179512,0,0,0,0,0,0,0,0,180072,180072,0,0,35439,35253,35439,35253,7000,7000,2874,2838,0,0,0,0,0,0,0
04735682,1,0,0,2021,2020,0,.15300,.15300,1,.12000,.12000,10,D,.00000,.00000,44000,D,0,D,0,D,0,D,0,D,0,D,0,D,6400,D,0,D,0,D,0,D,0,D,0,D,0,D,2685,0,1795,3575,0,0,6732,6732,44000,44000,0,0,0,0,0,0,0,0,0,0,44000,44000,0,0,3595,3575,3595,3575,0,0,0,0,0,0,0,0,0,0,0
04735702,1,28,0,2021,2020,1,.15300,.15300,1,.28240,.28240,12,D,.10300,.10300,33935,D,0,D,0,D,0,D,0,D,0,D,30000,D,0,D,72,D,520,D,1,D,1,D,1,D,20,D,-3823,995,-4731,-2915,1014,976,5192,5192,33935,33935,33935,33107,1419,3000,581,3000,133,133,1250,1314,33935,33935,0,0,1552,1532,1552,1532,3212,3212,1106,1042,0,0,121,119,250,256,0
04735712,1,0,0,2021,2020,0,.15300,.15300,1,-.0765,-.0765,0,T,.00000,.00000,0,D,0,D,0,D,0,D,11382,D,0,D,0,D,800,D,0,D,0,D,0,D,0,D,0,D,3296,D,-900,0,-1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04735722,1,57,0,2021,2020,2,.15300,.15300,1,-.0765,-.0765,05,D,-.0647,-.0647,0,D,0,D,0,D,0,D,13026,D,0,D,5460,D,0,D,0,D,0,D,0,D,0,D,0,D,180,D,-1400,0,-1800,-1000,0,0,0,0,0,0,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,9202,9202,180,176,0,0,0,0,0,0,0
04735732,1,49,0,2021,2020,1,.15300,.15300,2,.22000,.22000,12,D,.07330,.07330,75000,D,40000,D,0,D,0,D,0,D,0,D,0,D,1600,D,0,D,0,D,0,D,1,D,1,D,12084,D,7066,6086,5840,8291,6103,6070,17595,17595,115074,115074,115074,112267,2000,3000,0,3000,0,0,0,0,115074,115074,0,0,11440,11291,11440,11291,4400,4400,19745,19232,0,0,0,0,0,0,0
04735742,1,0,0,2021,2020,2,.15300,.15300,1,-.0765,-.0765,33,D,-.0209,-.0209,0,D,0,D,0,D,2400,D,0,D,0,D,0,D,9200,D,0,D,0,D,0,D,0,D,0,D,24,D,-1400,-73,-1800,-1000,-72,-74,0,0,2400,2400,2400,2341,0,1000,0,1000,0,0,0,0,2400,2400,0,0,0,0,0,0,11200,11200,9224,8999,72,72,0,0,0,0,0
04735752,1,0,0,2021,2020,2,.15300,.15300,1,.10000,.00000,05,D,.00000,.00000,0,D,0,D,0,D,13536,D,0,D,0,D,0,D,1300,D,3182,D,0,D,0,D,0,D,0,D,5895,D,-963,0,-1800,-126,0,0,0,0,27536,27536,27536,26864,889,1000,0,1000,0,0,0,0,27536,27536,0,0,889,874,889,874,9202,9202,10377,10124,0,0,0,0,0,0,0
04735782,1,0,0,2021,2020,0,.15300,.15300,1,.12000,.12000,34,D,.05250,.05250,25000,D,0,D,0,D,0,D,0,D,0,D,13836,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,405,741,-486,1295,748,734,3825,3825,25000,25000,25000,24390,0,0,0,0,0,0,0,0,25000,25000,0,0,1315,1295,1315,1295,10750,10750,0,0,0,0,0,0,0,0,0
04735812,1,0,0,2021,2020,0,.15300,.15300,1,.10000,.10000,05,D,.00000,.00000,0,D,0,D,0,D,0,D,20982,D,0,D,0,D,1000,D,0,D,0,D,0,D,0,D,0,D,3588,D,-819,0,-1711,74,0,0,0,0,13288,13288,13288,12964,0,0,0,0,0,0,0,0,13288,13288,0,0,89,74,89,74,4601,4601,4588,4476,0,0,0,0,0,0,0
04735852,1,70,0,2021,2020,0,.15300,.15300,2,.12000,.12000,42,D,.00000,.00000,28666,D,56451,D,0,D,0,D,7289,D,0,D,0,D,8600,D,25,D,0,D,0,D,0,D,0,D,3600,D,5611,0,3831,7392,0,0,13023,13023,91313,91313,0,0,0,0,0,0,0,0,0,0,91313,91313,0,0,7431,7392,7431,7392,0,0,0,0,0,0,0,0,0,0,0
04735852,2,0,0,2021,2020,0,.15300,.15300,1,.10000,.10000,42,D,.00000,.00000,18411,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-306,0,-1199,586,0,0,2817,2817,18411,18411,0,0,0,0,0,0,0,0,0,0,18411,18411,0,0,601,586,601,586,0,0,0,0,0,0,0,0,0,0,0
04735892,1,55,0,2021,2020,1,.03800,.03800,2,.32000,.32000,02,D,.00000,.00000,274007,D,120000,D,0,D,0,D,0,D,0,D,0,D,8500,D,190,D,0,D,0,D,1,D,1,D,11076,D,76906,0,77142,76669,0,0,44677,45198,390772,390772,0,0,2000,2000,0,2000,0,0,0,0,390772,390772,0,0,79142,78669,79142,78669,0,0,0,0,0,0,0,0,0,0,0
04735902,1,35,0,2021,2020,2,.15300,.15300,1,-.3000,-.4000,07,D,-.0877,-.0862,0,D,0,D,0,D,0,D,0,D,0,D,6000,D,0,D,0,D,0,D,2,D,2,D,2,D,0,D,-4894,4,-4000,-5787,6,3,0,0,20928,20928,20928,20418,228,6000,0,6000,0,0,0,0,20928,20928,0,0,228,213,228,213,0,0,0,0,0,0,0,0,0,0,0
04735922,1,0,0,2021,2020,1,.15300,.15300,1,.12000,.12000,05,D,.06000,.06000,58609,D,0,D,0,D,6952,D,0,D,0,D,0,D,3200,D,0,D,0,D,0,D,0,D,0,D,0,D,3937,717,3047,4827,757,677,8967,8967,65561,65561,65561,63962,500,500,0,500,0,0,0,0,65561,65561,0,0,5347,5327,5347,5327,9202,9202,3200,3122,0,0,0,0,0,0,0
04735932,1,50,0,2021,2020,0,.15300,.15300,2,.12000,.12000,42,D,.00000,.00000,50000,D,55000,D,0,D,0,D,0,D,0,D,0,D,2500,D,45,D,0,D,0,D,0,D,0,D,6092,D,7410,0,5629,9190,0,0,16065,16065,105000,105000,0,0,0,0,0,0,0,0,0,0,105000,105000,0,0,9229,9190,9229,9190,0,0,0,0,0,0,0,0,0,0,0
04735972,1,32,0,2021,2020,1,.15300,.15300,2,.22000,.32000,43,D,.00000,.00000,96000,D,80000,D,0,D,0,D,0,D,0,D,0,D,4000,D,203,D,0,D,1,D,1,D,1,D,12480,D,21504,0,20488,22519,0,0,26928,26928,175200,175200,0,0,2000,2000,0,2000,0,0,0,0,175200,175200,0,0,24668,24519,24668,24519,0,0,0,0,0,0,0,0,0,0,0
04735982,1,0,0,2021,2020,0,.15300,.15300,1,-.0765,-.0765,33,D,-.0229,-.0229,0,D,0,D,0,D,0,D,19504,D,0,D,46828,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-900,0,-1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,8000,0,0,0,0,0,0,0,0,0
04735992,1,0,0,2021,2020,0,.15300,.15300,1,-.0765,-.0765,29,D,.00000,.00000,0,D,0,D,0,D,0,D,11502,D,0,D,1848,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-900,0,-1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04736022,1,0,0,2021,2020,0,.15300,.15300,1,-.0765,-.0765,21,D,-.0765,-.0765,0,D,0,D,0,D,0,D,0,D,0,D,2688,D,0,D,0,D,0,D,0,D,0,D,0,D,160,D,-900,0,-1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550,1550,0,0,0,0,0,0,0,0,0
04736042,1,0,0,2021,2020,1,.15300,.15300,2,.12000,.12000,12,D,.07600,.07600,4000,D,34658,D,0,D,12000,D,0,D,0,D,0,D,3000,D,5769,D,0,D,0,D,0,D,0,D,15312,D,4305,3218,2507,6104,3233,3203,5915,5915,83658,83658,83658,81618,500,500,0,500,0,0,0,0,68346,68346,0,0,6607,6604,6607,6604,4400,4400,25312,24695,0,0,0,0,0,0,0
04736052,1,32,0,2021,2020,0,.15300,.15300,2,.12000,.12000,44,D,.00000,.00000,45179,D,12937,D,0,D,0,D,0,D,0,D,0,D,1400,D,500,D,0,D,0,D,0,D,0,D,360,D,1783,0,3,3564,0,0,8892,8892,58116,58116,0,0,0,0,0,0,0,0,0,0,58116,58116,0,0,3603,3564,3603,3564,0,0,0,0,0,0,0,0,0,0,0
04736082,1,47,0,2021,2020,1,.16200,.16200,2,.32000,.32000,05,D,.09300,.09300,98547,D,274007,D,0,D,0,D,0,D,0,D,0,D,10500,D,500,D,0,D,1,D,1,D,1,D,1000,D,71076,27328,71312,70839,27418,27237,41202,41722,372554,372554,372554,363467,2000,2000,0,2000,0,0,0,0,372554,372554,0,0,73312,72839,73312,72839,9202,9202,0,0,0,0,0,0,0,0,0
04736162,1,0,0,2021,2020,0,.15300,.15300,1,.12000,.12000,44,D,.00000,.00000,36400,D,0,D,0,D,0,D,9600,D,0,D,8400,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2752,0,1862,3642,0,0,5569,5569,44560,44560,0,0,0,0,0,0,0,0,0,0,44560,44560,0,0,3662,3642,3662,3642,0,0,0,0,0,0,0,0,0,0,0
04736172,1,0,0,2021,2020,0,.15300,.15300,1,-.0765,-.0765,10,D,.00000,.00000,0,D,0,D,0,D,0,D,17226,D,0,D,0,D,2400,D,0,D,0,D,0,D,0,D,0,D,0,D,-900,0,-1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04736202,1,0,0,2021,2020,0,.15300,.15300,1,-.0765,-.0765,44,D,.00000,.00000,0,D,0,D,0,D,0,D,12222,D,0,D,10760,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-900,0,-1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04736212,1,0,0,2021,2020,0,.15300,.15300,1,-.0765,-.0765,21,D,-.0765,-.0765,0,D,0,D,0,D,0,D,10662,D,0,D,0,D,1200,D,0,D,0,D,0,D,0,D,0,D,3768,D,-900,0,-1800,0,0,0,0,0,70,70,70,68,0,0,0,0,0,0,0,0,70,70,0,0,0,0,0,0,1550,1550,0,0,0,0,0,0,0,0,0
04736222,1,58,0,2021,2020,0,.15300,.15300,2,.12000,.12000,10,D,.00000,.00000,49546,D,28526,D,0,D,0,D,0,D,0,D,0,D,2500,D,140,D,0,D,0,D,0,D,0,D,4160,D,4178,0,2398,5959,0,0,11945,11945,78072,78072,0,0,0,0,0,0,0,0,0,0,78072,78072,0,0,5998,5959,5998,5959,0,0,0,0,0,0,0,0,0,0,0
04736232,1,58,0,2021,2020,0,.15300,.15300,2,.10000,.10000,07,D,.01150,.01330,29303,D,0,D,0,D,0,D,0,D,0,D,0,D,4000,D,311,D,0,D,0,D,0,D,0,D,4116,D,-1365,31,-3150,420,35,27,4483,4483,29303,29303,29303,28588,0,0,0,0,0,0,0,0,29303,29303,0,0,450,420,450,420,0,0,0,0,0,0,0,0,0,0,0
04736262,1,0,0,2021,2020,0,.15300,.15300,1,.10000,.10000,05,D,.02780,.02780,20000,D,0,D,0,D,0,D,0,D,0,D,16800,D,0,D,0,D,0,D,0,D,0,D,0,D,4800,D,-148,-54,-1040,745,-47,-60,3060,3060,20000,20000,20000,19512,0,0,0,0,0,0,0,0,20000,20000,0,0,760,745,760,745,4601,4601,4800,4683,0,0,0,0,78,82,0
04736272,1,56,0,2021,2020,1,.15300,.15300,1,.10000,.10000,33,D,.04900,.05070,28000,D,0,D,0,D,0,D,0,D,0,D,3720,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-473,590,-1365,420,599,580,4284,4284,28000,28000,28000,27317,500,500,0,500,0,0,0,0,28000,28000,0,0,935,920,935,920,11200,11200,0,0,0,0,0,0,0,0,0
04736332,1,0,0,2021,2020,0,.15300,.15300,1,.12000,.12000,01,D,.04000,.04020,50000,D,0,D,0,D,0,D,0,D,0,D,6000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3386,1968,2496,4276,1971,1964,7650,7650,49844,49844,49844,48628,0,0,0,0,0,0,0,0,49844,49844,0,0,4296,4276,4296,4276,2000,2000,3825,3732,0,0,0,0,0,0,0
04736482,1,0,0,2021,2020,0,.15300,.15300,1,.12000,.12000,42,D,.00000,.00000,58479,D,0,D,0,D,0,D,0,D,0,D,3580,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3702,0,2812,4592,0,0,8947,8947,52479,52479,0,0,0,0,0,0,0,0,0,0,52479,52479,0,0,4612,4592,4612,4592,0,0,0,0,0,0,0,0,0,0,0
04736502,1,0,0,2021,2020,2,.15300,.15300,2,.12000,.12000,05,D,.06000,.06000,62179,D,23022,D,0,D,0,D,0,D,0,D,0,D,2100,D,0,D,0,D,0,D,0,D,0,D,2092,D,4754,1494,2973,6534,1543,1445,13036,13036,91201,91201,91201,88977,1000,1000,0,1000,0,0,0,0,91201,91201,0,0,7573,7534,7573,7534,9202,9202,4192,4090,0,0,0,0,0,0,0
04736502,3,0,0,2021,2020,0,.15300,.15300,1,.12000,.12000,05,D,.04780,.04000,30304,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1041,379,151,1931,391,367,4637,4637,30304,30304,30304,29565,0,0,0,0,0,0,0,0,30304,30304,0,0,1951,1931,1951,1931,4601,4601,0,0,0,0,0,0,0,3,0
04736512,1,45,0,2021,2020,1,.15300,.15300,1,.07650,.07650,0,T,.00000,.00000,11795,D,0,D,0,D,0,D,0,D,0,D,5400,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-1464,0,-2108,-820,0,0,1805,1805,11795,11795,0,0,0,500,0,500,0,0,308,320,11795,11795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04736522,1,0,0,2021,2020,0,.15300,.15300,1,-.0765,-.0765,34,D,.00000,.00000,0,D,0,D,0,D,2500,D,18000,D,0,D,0,D,800,D,162,D,0,D,0,D,0,D,0,D,4384,D,-900,0,-1800,0,0,0,0,0,2500,2500,2500,2439,0,0,0,0,0,0,0,0,2500,2500,0,0,0,0,0,0,10750,10750,5184,5058,0,0,0,0,0,0,0
04736602,1,0,0,2021,2020,0,.15300,.15300,1,.22000,.22000,02,D,.00000,.00000,18082,D,0,D,25272,D,0,D,23382,D,0,D,0,D,250,D,200,D,0,D,0,D,0,D,0,D,1604,D,6253,0,5391,7116,0,0,2767,2767,64221,64221,0,0,0,0,0,0,0,0,0,0,64221,64221,0,0,7191,7116,7191,7116,0,0,0,0,0,0,0,0,0,0,0
04736632,1,0,0,2021,2020,1,.15300,.15300,1,.12000,.12000,50,D,.07680,.07680,45185,D,0,D,0,D,597,D,0,D,0,D,7200,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1564,1593,674,2454,1614,1572,6913,6913,45782,45782,45782,44665,500,500,0,500,0,0,0,0,45782,45782,0,0,2974,2954,2974,2954,7562,7813,0,0,0,0,0,0,0,0,0
04736632,3,0,0,2021,2020,0,.15300,.15300,1,.10000,.10000,50,D,.03960,.03960,16783,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-469,175,-1362,423,181,169,2568,2568,16783,16783,16783,16374,0,0,0,0,0,0,0,0,16783,16783,0,0,438,423,438,423,10960,11009,0,0,0,0,0,0,0,0,0
04736712,1,68,0,2021,2020,0,.15300,.15300,2,.24000,.24000,22,D,.05000,.05000,90000,D,90000,D,0,D,0,D,39564,D,0,D,0,D,15247,D,0,D,0,D,0,D,0,D,0,D,5432,D,33072,8317,33166,32977,8325,8308,27540,27540,213629,213629,180000,175610,0,0,0,0,0,0,0,0,213629,213629,0,0,33166,32977,33166,32977,0,0,0,0,0,0,0,0,0,0,0
04736732,1,0,0,2021,2020,0,.15300,.15300,1,.22000,.22000,29,D,.00000,.00000,68000,D,0,D,0,D,0,D,0,D,0,D,12000,D,0,D,741,D,0,D,0,D,0,D,0,D,0,D,6227,0,5364,7090,0,0,10404,10404,64100,64100,0,0,0,0,0,0,0,0,0,0,64100,64100,0,0,7164,7090,7164,7090,0,0,0,0,0,0,0,0,0,0,0
04736772,1,0,0,2021,2020,0,.15300,.15300,1,-.0765,-.0765,18,D,.00000,.00000,0,D,0,D,0,D,0,D,14796,D,0,D,9312,D,0,D,48,D,0,D,0,D,0,D,0,D,800,D,-900,0,-1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2650,2650,800,780,0,0,0,0,0,0,0
04736792,1,32,0,2021,2020,3,.15300,.15300,1,.31060,.06060,44,D,.00000,.00000,26000,D,0,D,0,D,0,D,0,D,0,D,0,D,3600,D,0,D,0,D,3,D,3,D,3,D,8676,D,-13762,0,-13880,-13643,0,0,3978,3978,26000,26000,0,0,735,9000,3525,9000,0,0,5255,5363,26000,26000,0,0,735,720,735,720,0,0,0,0,0,0,0,0,0,0,0
04736792,2,0,0,2021,2020,0,.15300,.15300,1,-.0765,-.0765,44,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-900,0,-1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04736802,1,0,0,2021,2020,3,.15300,.15300,1,.33060,.33060,01,D,.04660,.04660,37331,D,0,D,0,D,0,D,0,D,0,D,0,D,130,D,0,D,0,D,1,D,1,D,2,D,0,D,-5174,1455,-6059,-4289,1459,1452,5712,5712,37331,37331,37331,36421,1960,4000,1040,4000,0,0,2119,2229,37331,37331,0,0,1960,1940,1960,1940,2000,2000,2986,2913,0,0,0,0,0,0,0
04736842,1,41,0,2021,2020,0,.15300,.15300,2,.24000,.24000,05,D,.10250,.10250,107851,D,111373,D,0,D,0,D,0,D,0,D,0,D,5300,D,242,D,0,D,0,D,0,D,0,D,26988,D,32297,12189,32356,32239,12271,12106,33541,33541,221141,221141,221141,215747,0,0,0,0,0,0,0,0,194153,194153,0,0,32356,32239,32356,32239,9202,9202,24778,24334,0,0,0,0,0,0,0
04736852,1,55,0,2021,2020,1,.15300,.15300,2,.12000,.12000,14,D,.04950,.04950,60000,D,0,D,0,D,0,D,0,D,0,D,0,D,12000,D,80,D,0,D,0,D,1,D,1,D,0,D,-491,2025,-1771,790,2025,2025,9180,9180,60000,60000,60000,58537,2000,3000,0,3000,0,0,0,0,60000,60000,0,0,3829,3790,3829,3790,0,0,0,0,600,585,0,0,0,0,0
04736862,1,0,0,2021,2020,2,.15300,.15300,1,-.0765,.00000,36,D,.00000,.00000,0,D,0,D,3800,D,1350,D,0,D,0,D,0,D,2400,D,227,D,0,D,0,D,0,D,0,D,3804,D,-1400,0,-1800,-1000,0,0,0,0,5174,5174,5174,5048,0,1000,0,1000,0,0,0,0,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04736882,1,44,0,2021,2020,2,.15300,.15300,2,.27000,.32000,44,D,.00000,.00000,0,D,157059,D,10000,D,0,D,0,D,0,D,0,D,5000,D,300,D,0,D,1,D,1,D,1,D,0,D,18732,0,17383,20081,0,0,21630,22150,167059,167059,0,0,2500,2647,0,2647,0,0,0,0,167059,167059,0,0,22877,22728,22877,22728,0,0,0,0,0,0,0,0,0,0,0
04736882,2,0,0,2021,2020,0,.15300,.15300,1,.12000,.12000,44,D,.00000,.00000,45000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2805,0,1915,3695,0,0,6885,6885,45000,45000,0,0,0,0,0,0,0,0,0,0,45000,45000,0,0,3715,3695,3715,3695,0,0,0,0,0,0,0,0,0,0,0
04736922,1,0,0,2021,2020,1,.15300,.15300,1,.12000,.12000,05,D,.00000,.00000,34000,D,0,D,0,D,1680,D,0,D,0,D,0,D,3200,D,0,D,0,D,0,D,0,D,0,D,3000,D,352,0,-538,1242,0,0,5202,5202,35680,35680,35680,34810,500,500,0,500,0,0,0,0,35680,35680,0,0,1762,1742,1762,1742,9202,9202,6200,6049,0,0,0,0,0,0,0
04736932,1,50,0,2021,2020,2,.15300,.15300,2,.12000,.12000,21,D,.00000,.00000,0,D,101976,D,0,D,0,D,0,D,0,D,0,D,3000,D,0,D,0,D,1,D,2,D,2,D,8456,D,1497,3951,166,2827,3962,3940,15602,15602,101976,101976,101976,99489,4000,6000,0,6000,0,0,0,0,101976,101976,0,0,8866,8827,8866,8827,4650,4650,0,0,0,0,0,0,0,0,0
04736942,1,58,0,2021,2020,2,.15300,.15300,1,.00000,.00000,36,D,.00000,.00000,44567,D,0,D,0,D,0,D,0,D,0,D,0,D,2300,D,0,D,0,D,1,D,1,D,1,D,4140,D,-3900,0,-4300,-3500,0,0,6819,6819,9780,9780,9780,9541,0,3500,1400,3500,0,0,0,0,9780,9780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04736942,2,0,0,2021,2020,2,.15300,.15300,1,-.3400,-.3400,36,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1,D,1,D,1,D,0,D,-3200,0,-2900,-3500,0,0,0,0,0,0,0,0,0,3500,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04736952,1,0,0,2021,2020,0,.15300,.15300,1,.22000,.32000,37,D,.05000,.05000,82000,D,0,D,0,D,0,D,0,D,0,D,0,D,1000,D,7,D,0,D,0,D,0,D,0,D,0,D,10534,3541,10024,11043,3548,3534,12546,12546,82070,82070,82070,80068,0,0,0,0,0,0,0,0,82070,82070,0,0,11117,11043,11117,11043,6350,6350,0,0,0,0,0,0,0,0,0
04736962,1,0,0,2021,2020,2,.15300,.15300,1,-.0765,-.0765,31,D,-.0306,-.0306,0,D,0,D,0,D,5500,D,0,D,0,D,0,D,5000,D,50,D,0,D,0,D,0,D,0,D,0,D,-1400,0,-1800,-1000,0,0,0,0,5500,5500,5500,5366,0,1000,0,1000,0,0,0,0,5500,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04736972,1,0,0,2021,2020,0,.15300,.15300,1,.12000,.12000,23,D,.06170,.06170,35000,D,0,D,0,D,0,D,0,D,0,D,13548,D,0,D,3460,D,0,D,0,D,0,D,0,D,0,D,1605,85,715,2495,88,83,5355,5355,35000,35000,35000,34146,0,0,0,0,0,0,0,0,35000,35000,0,0,2515,2495,2515,2495,0,0,0,0,1198,1168,0,0,0,0,0
04736982,1,0,0,2021,2020,0,.15300,.15300,1,.12000,.12000,50,D,.05210,.05210,29942,D,0,D,0,D,0,D,0,D,0,D,9324,D,0,D,0,D,0,D,0,D,0,D,0,D,736,D,998,558,108,1888,566,549,4581,4581,29942,29942,29942,29212,0,0,0,0,0,0,0,0,29942,29942,0,0,1908,1888,1908,1888,9381,9468,736,718,0,0,0,0,0,0,0
04736992,1,58,0,2021,2020,0,.16200,.16200,2,.27800,.27800,12,D,.08250,.08250,60000,D,200000,D,7200,D,0,D,0,D,0,D,46828,D,1000,D,0,D,0,D,0,D,0,D,0,D,12000,D,43238,18889,43332,43143,18914,18863,32145,32666,254047,254047,254047,247851,0,0,0,0,0,0,0,0,254047,254047,0,0,43178,42989,43178,42989,4400,4400,617,629,0,0,0,0,0,0,0
04737002,1,38,0,2021,2020,2,.15300,.15300,2,.12000,.12000,45,D,.06250,.06250,70000,D,32000,D,0,D,0,D,0,D,0,D,0,D,4300,D,1850,D,0,D,0,D,2,D,2,D,15828,D,2050,4415,1269,2830,4429,4400,15606,15606,102000,102000,102000,99512,4000,6000,0,6000,0,0,0,0,102000,102000,0,0,8869,8830,8869,8830,0,0,0,0,0,0,0,0,0,0,0
