"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOB","PROP0NOB","OWNYB","OWNYB_","OBSNSZB","OBSNSZB_","PROPTYPE","PROP_YPE","ACQUIRMO","ACQU_RMO","ACQUIRYR","ACQU_RYR","OWN_PURX","OWN__URX","OWNDPMTX","OWND_MTX","CLOSECST","CLOS_CST","QADPTAX","QADPTAX_","TIMESHAR","TIME_HAR","SHARWKS","SHARWKS_","SHARED1","SHARED1_","SHARPER1","SHAR_ER1","SHARED2","SHARED2_","SHARPER2","SHAR_ER2","GIFTPROP","GIFT_ROP","BSNEXP2","BSNEXP2_"
"20121",2380165,61,0,"5","01","D","100","D",.,"A","1","D","07","D","1998","D",.,"A",.,"A",.,"A",4032,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2380215,38,0,"5","01","D","100","D",.,"A","3","D",,"C","1985","D",.,"A",.,"A",.,"A",4500,"D",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A",,"A"
"20121",2380225,31,0,"5","01","D","100","D",.,"A","3","D","04","D","1974","D",.,"A",.,"A",.,"A",500,"F",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A","2","D"
"20121",2380265,40,0,"5","01","D","100","D",.,"A","3","D",,"C","1992","D",.,"A",.,"A",.,"A",6800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2380265,41,0,"5","02","D","300","D",.,"A","3","D",,"C","1997","D",.,"A",.,"A",.,"A",2600,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2380265,42,0,"5","03","D","300","D",.,"A","3","D",,"C","2009","D",.,"A",.,"A",.,"A",2600,"F","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2380265,43,0,"5","04","D","400","D",.,"A","3","D",,"C","1998","D",.,"A",.,"A",.,"A",300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2380285,27,0,"5","01","D","100","D",.,"A","3","D",,"C","1974","D",.,"A",.,"A",.,"A",7137,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2380355,31,0,"5","01","D","100","D",.,"A","3","D","07","D","1958","D",.,"A",.,"A",.,"A",1000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2380355,32,0,"5","02","D","400","D",.,"A","3","D","04","D","1960","D",.,"A",.,"A",.,"A",750,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2380445,45,0,"5","01","D","100","D",.,"A","3","D","11","D","1983","D",.,"A",.,"A",.,"A",2300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2380445,46,0,"5","02","D","300","D",.,"A","3","D","01","D","2000","D",.,"A",.,"A",.,"A",600,"F","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2380525,29,0,"5","01","D","100","D",.,"A","3","D",,"C","1991","D",.,"A",.,"A",.,"A",260,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2380535,28,0,"5","01","D","100","D",.,"A","3","D","01","D","2009","D",.,"A",.,"A",.,"A",400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2380565,40,0,"5","01","D","100","D",.,"A","3","D","06","D","1997","D",.,"A",.,"A",.,"A",3400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2380615,42,0,"5","01","D","100","D",.,"A","3","D","03","D","2010","D",.,"A",.,"A",.,"A",1400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2380625,49,0,"5","01","D","100","D",.,"A","3","D","10","D","2007","D",.,"A",.,"A",.,"A",8000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2380655,54,0,"1","01","D","200","D",.,"A","3","D","11","D","2011","D",115000,"F",0,"F",0,"F",3387,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2380675,35,0,"5","01","D","100","D",.,"A","3","D","06","D","1995","D",.,"A",.,"A",.,"A",1900,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2380705,84,0,"5","01","D","100","D",.,"A","3","D","07","D","2005","D",.,"A",.,"A",.,"A",1600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2380745,44,0,"5","01","D","100","D",.,"A","3","D","06","D","2008","D",.,"A",.,"A",.,"A",4040,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2380765,64,0,"5","01","D","100","D",0.25,"D","3","D","03","D","2001","D",.,"A",.,"A",.,"A",2850,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2380885,61,0,"5","01","D","100","D",.,"A","1","D","05","D","2009","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2380925,60,0,"5","01","D","100","D",.,"A","3","D","12","D","2008","D",.,"A",.,"A",.,"A",4100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2380945,20,0,"5","01","D","100","D",.,"A","3","D","07","D","2005","D",.,"A",.,"A",.,"A",2850,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2380965,39,0,"5","01","D","100","D",.,"A","3","D","11","D","2008","D",.,"A",.,"A",.,"A",4000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","1","D"
"20121",2380965,40,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20121",2380965,41,0,"5","03","D","300","D",0.05,"D","3","D","06","D","2005","D",.,"A",.,"A",.,"A",1900,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2380985,38,0,"5","01","D","100","D",.,"A","3","D","10","D","1970","D",.,"A",.,"A",.,"A",996,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2381005,27,0,"5","01","D","100","D",.,"A","1","D","05","D","2007","D",.,"A",.,"A",.,"A",3200,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2381045,32,0,"5","01","D","100","D",.,"A","3","D","05","D","1987","D",.,"A",.,"A",.,"A",6000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2381045,35,0,"5","04","D","300","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",1300,"F","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2381045,36,0,"5","05","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20121",2381055,35,0,"5","01","D","100","D",.,"A","1","D","10","D","2007","D",.,"A",.,"A",.,"A",849,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2381065,36,0,"5","01","D","100","D",.,"A","3","D","05","D","1989","D",.,"A",.,"A",.,"A",5000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2381065,37,0,"5","02","D","300","D",.,"A","1","D","07","D","1983","D",.,"A",.,"A",.,"A",400,"F","1","D",1,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20121",2381095,53,0,"5","01","D","100","D",.,"A","3","D","12","D","1997","D",.,"A",.,"A",.,"A",8000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2381115,31,0,"1","01","D","100","D",.,"A","3","D","01","D","2009","D",.,"A",.,"A",.,"A",1800,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2381185,32,0,"5","01","D","100","D",.,"A","3","D","04","D","2005","D",.,"A",.,"A",.,"A",600,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2381195,38,0,"5","01","D","100","D",.,"A","3","D",,"C","2000","D",.,"A",.,"A",.,"A",8400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2381285,34,0,"5","01","D","100","D",.,"A","3","D","11","D","2008","D",.,"A",.,"A",.,"A",1300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2381365,40,0,"5","01","D","100","D",.,"A","3","D","06","D","1956","D",.,"A",.,"A",.,"A",4028,"D",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A",,"A"
"20121",2381375,31,0,"5","01","D","100","D",.,"A","3","D","06","D","1998","D",.,"A",.,"A",.,"A",1400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2381385,52,0,"5","01","D","100","D",.,"A","3","D","10","D","2001","D",.,"A",.,"A",.,"A",4100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2381385,53,0,"5","02","D","500","D",.,"A","3","D",,"C","1993","D",.,"A",.,"A",.,"A",3080,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2381405,64,0,"5","01","D","100","D",.,"A","3","D","04","D","2005","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2381405,65,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20121",2381415,29,0,"5","01","D","100","D",.,"A","3","D","01","D","2004","D",.,"A",.,"A",.,"A",1300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2381415,30,0,"5","02","D","500","D",.,"A","3","D","05","D","2006","D",.,"A",.,"A",.,"A",1300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2381435,22,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",5500,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2381455,26,0,"5","01","D","100","D",.,"A","3","D","11","D","2008","D",.,"A",.,"A",.,"A",968,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2381505,32,0,"5","01","D","100","D",.,"A","3","D","10","D","2001","D",.,"A",.,"A",.,"A",3600,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2381525,19,0,"1","01","D","500","D",.,"A","3","D","01","D","2012","D",.,"B",.,"B",.,"B",10404,"V",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2381545,35,0,"5","01","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20121",2381545,36,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20121",2381545,37,0,"5","03","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20121",2381545,38,0,"5","04","D","300","D",.,"A","3","D","01","D","2010","D",.,"A",.,"A",.,"A",3000,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2381575,39,0,"5","01","D","100","D",.,"A","3","D","12","D","2010","D",.,"A",.,"A",.,"A",1700,"D",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A",,"A"
"20121",2381595,63,0,"5","01","D","100","D",.,"A","3","D","03","D","1990","D",.,"A",.,"A",.,"A",2000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2381615,41,0,"5","01","D","100","D",.,"A","3","D","09","D","1991","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2381625,26,0,"5","01","D","100","D",.,"A","3","D","02","D","2005","D",.,"A",.,"A",.,"A",3101,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2381725,35,0,"5","01","D","100","D",.,"A","1","D","09","D","2009","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2381745,33,0,"5","01","D","100","D",.,"A","3","D","05","D","2010","D",.,"A",.,"A",.,"A",4000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2381765,28,0,"5","01","D","100","D",.,"A","3","D","08","D","2002","D",.,"A",.,"A",.,"A",1500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2381785,18,0,"1","01","D","100","D",.,"A","3","D","11","F","1971","D",.,"A",.,"A",.,"A",5000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2381805,33,0,"5","01","D","100","D",.,"A","3","D","08","D","2005","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2381835,24,0,"5","01","D","100","D",.,"A","3","D","01","D","1980","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2381875,20,0,"5","01","D","100","D",.,"A","2","D","01","D","1987","D",.,"A",.,"A",.,"A",2600,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2381905,45,0,"5","01","D","100","D",.,"A","3","D","11","D","2001","D",.,"A",.,"A",.,"A",9000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2381925,38,0,"5","01","D","100","D",.,"A","3","D","12","D","2001","D",.,"A",.,"A",.,"A",910,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2381935,48,0,"5","01","D","100","D",.,"A","3","D","07","D","2005","D",.,"A",.,"A",.,"A",1500,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2382025,24,0,"5","01","D","100","D",.,"A","3","D","06","D","2010","D",.,"A",.,"A",.,"A",6000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2382035,34,0,"5","01","D","100","D",.,"A","3","D","01","D","2001","D",.,"A",.,"A",.,"A",2400,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2382085,50,0,"5","01","D","100","D",.,"A","3","D","09","D","2009","D",.,"A",.,"A",.,"A",4800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2382085,51,0,"5","02","D","200","D",.,"A","3","D","08","D","2006","D",.,"A",.,"A",.,"A",2400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2382105,46,0,"5","01","D","100","D",.,"A","3","D","05","D","2011","D",61000,"D",5000,"D",0,"D",1600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D"
"20121",2382135,50,0,"5","01","D","100","D",.,"A","3","D","09","D","2003","D",.,"A",.,"A",.,"A",8280,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2382155,32,0,"5","01","D","100","D",.,"A","3","D",,"C","1970","D",.,"A",.,"A",.,"A",228,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2382215,45,0,"5","01","D","100","D",.,"A","3","D","09","D","2006","D",.,"A",.,"A",.,"A",2100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2382245,87,0,"5","01","D","100","D",.,"A","3","D","04","D","2009","D",.,"A",.,"A",.,"A",5318,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2382275,28,0,"5","01","D","100","D",.,"A","3","D","05","D","1964","D",.,"A",.,"A",.,"A",3600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2382285,44,0,"5","01","D","100","D",.,"A","1","D","02","D","2000","D",.,"A",.,"A",.,"A",3500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2382315,38,0,"5","01","D","100","D",.,"A","3","D","10","D","1996","D",.,"A",.,"A",.,"A",2300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2382375,35,0,"5","01","D","100","D",.,"A","3","D","09","D","2000","D",.,"A",.,"A",.,"A",3340,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2382385,40,0,"5","01","D","100","D",.,"A","3","D","06","D","1992","D",.,"A",.,"A",.,"A",1400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2382395,35,0,"5","01","D","100","D",.,"A","3","D","08","D","2004","D",.,"A",.,"A",.,"A",3267,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2382395,36,0,"5","02","D","400","D",.,"A","3","D","10","D","2006","D",.,"A",.,"A",.,"A",1317,"D",,"A",.,"A",,"A",.,"A","1","D",0,"D",,"A",,"A"
"20121",2382455,36,0,"5","01","D","100","D",.,"A","3","D","09","D","1987","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2382475,30,0,"5","01","D","100","D",.,"A","3","D","09","D","1989","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2382495,24,0,"5","01","D","100","D",.,"A","3","D","07","D","2002","D",.,"A",.,"A",.,"A",1900,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2382565,51,0,"5","01","D","100","D",.,"A","3","D","07","D","2009","D",.,"A",.,"A",.,"A",2900,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2382565,52,0,"5","02","D","200","D",.,"A","3","D","04","D","2001","D",.,"A",.,"A",.,"A",1260,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2382605,29,0,"5","01","D","100","D",.,"A","3","D","11","D","1963","D",.,"A",.,"A",.,"A",800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2382635,60,0,"5","01","D","100","D",0.2,"D","3","D","03","D","2003","D",.,"A",.,"A",.,"A",1120,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2382745,64,0,"5","01","D","100","D",.,"A","3","D","12","D","1978","D",.,"A",.,"A",.,"A",3300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2382745,65,0,"5","02","D","300","D",.,"A","1","D",,"C","2008","D",.,"A",.,"A",.,"A",45,"F","1","D",1,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20121",2382785,47,0,"5","01","D","100","D",.,"A","3","D","01","D","2010","D",.,"A",.,"A",.,"A",1047,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2382795,29,0,"5","01","D","100","D",.,"A","3","D","10","D","1994","D",.,"A",.,"A",.,"A",2500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2382805,27,0,"5","01","D","100","D",.,"A","3","D","09","D","1967","D",.,"A",.,"A",.,"A",607,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2382845,42,0,"5","01","D","100","D",.,"A","1","D","07","D","2011","D",376000,"D",37600,"D",7500,"D",5400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D"
"20121",2382865,30,0,"5","01","D","100","D",.,"A","3","D","02","D","2008","D",.,"A",.,"A",.,"A",15460,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2382865,31,0,"5","02","D","200","D",.,"A","3","D","02","D","1997","D",.,"A",.,"A",.,"A",8000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2382945,25,0,"5","01","D","100","D",.,"A","3","D","06","D","2006","D",.,"A",.,"A",.,"A",4300,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2382955,53,0,"5","01","D","100","D",.,"A","3","D","08","D","2002","D",.,"A",.,"A",.,"A",4400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2382955,54,0,"5","02","D","300","D",.,"A","3","D","10","D","2007","D",.,"A",.,"A",.,"A",2000,"F","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2382965,29,0,"5","01","D","100","D",.,"A","2","D",,"C","1987","D",.,"A",.,"A",.,"A",8000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2382985,44,0,"5","01","D","100","D",.,"A","3","D",,"C","2002","D",.,"A",.,"A",.,"A",6000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2382995,32,0,"5","01","D","100","D",.,"A","3","D","01","D","1983","D",.,"A",.,"A",.,"A",4394,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2383025,34,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",1700,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2383045,33,0,"5","01","D","100","D",.,"A","3","D","06","D","1986","D",.,"A",.,"A",.,"A",2400,"D",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A",,"A"
"20121",2383055,39,0,"5","01","D","100","D",.,"A","3","D","03","D","1990","D",.,"A",.,"A",.,"A",3100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2383065,13,0,"1","01","D","100","D",.,"A","3","D","06","D","2006","D",.,"A",.,"A",.,"A",650,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2383075,38,0,"5","01","D","100","D",.,"A","3","D","03","D","1984","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20121",2383145,63,0,"5","01","D","100","D",.,"A","3","D","04","D","2004","D",.,"A",.,"A",.,"A",2000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2383165,39,0,"5","01","D","100","D",.,"A","3","D","10","D","1987","D",.,"A",.,"A",.,"A",3600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2383175,44,0,"5","01","D","100","D",.,"A","3","D","01","D","1995","D",.,"A",.,"A",.,"A",7000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2383195,68,0,"5","01","D","100","D",.,"A","3","D","04","D","2009","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2383205,64,0,"5","01","D","100","D",.,"A","3","D","02","D","1995","D",.,"A",.,"A",.,"A",2972,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2383205,65,0,"5","02","D","300","D",.,"A","1","D","01","D","1998","D",.,"A",.,"A",.,"A",146,"F","1","D",3,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20121",2383205,66,0,"5","03","D","300","D",.,"A","1","D","01","D","1999","D",.,"A",.,"A",.,"A",200,"D","1","D",1,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20121",2383205,67,0,"5","04","D","300","D",.,"A","1","D","02","D","2004","D",.,"A",.,"A",.,"A",246,"D","1","D",1,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20121",2383205,68,0,"5","05","D","400","D",.,"A","3","D","02","D","1995","D",.,"A",.,"A",.,"A",1532,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2383205,69,0,"5","06","D","400","D",.,"A","3","D","03","D","2008","D",.,"A",.,"A",.,"A",4000,"D",,"A",.,"A",,"A",.,"A","1","D",0,"D",,"A",,"A"
"20121",2383265,42,0,"5","01","D","100","D",.,"A","3","D","08","D","1988","D",.,"A",.,"A",.,"A",948,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2383305,41,0,"5","01","D","100","D",.,"A","3","D","07","D","1981","D",.,"A",.,"A",.,"A",1000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2383335,24,0,"5","01","D","100","D",.,"A","3","D","07","D","2011","D",145000,"D",5500,"D",.,"C",1000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D"
"20121",2383335,25,0,"5","02","D","300","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",42,"F","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2383375,24,0,"5","01","D","100","D",.,"A","3","D","11","D","2009","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2383405,64,0,"5","01","D","100","D",.,"A","3","D","02","D","2004","D",.,"A",.,"A",.,"A",3200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2383425,38,0,"5","01","D","100","D",.,"A","3","D",,"C","2005","D",.,"A",.,"A",.,"A",1950,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2383475,30,0,"5","01","D","100","D",.,"A","3","D","05","D","1978","D",.,"A",.,"A",.,"A",1600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2383535,58,0,"5","01","D","100","D",.,"A","3","D","07","D","2006","D",.,"A",.,"A",.,"A",2580,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2383555,27,0,"5","01","D","100","D",.,"A","3","D","12","D","1987","D",.,"A",.,"A",.,"A",2475,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2383555,28,0,"5","02","D","300","D",.,"A","3","D","02","D","1998","D",.,"A",.,"A",.,"A",870,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2383575,42,0,"5","01","D","100","D",.,"A","3","D","06","D","1948","D",.,"A",.,"A",.,"A",900,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2383655,26,0,"5","01","D","100","D",.,"A","3","D","06","D","1964","D",.,"A",.,"A",.,"A",4500,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2383705,35,0,"5","01","D","100","D",.,"A","3","D",,"C","1972","D",.,"A",.,"A",.,"A",1800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2383755,18,0,"5","01","D","100","D",.,"A","3","D","05","D","1993","D",.,"A",.,"A",.,"A",300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20121",2383785,23,0,"5","01","D","100","D",.,"A","1","D","11","D","2008","D",.,"A",.,"A",.,"A",5000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
