"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","SAMP_UN","SAMP_UN_","RTELECT","RTELECT_","RTGAS","RTGAS_","RTWATER","RTWATER_","RTHEAT","RTHEAT_","RTTRASH","RTTRASH_","RTASPAY","RTASPAY_","RTCOMPX","RTCOMPX_","RTBSNSZ","RTBSNSZ_","JRTPAYQV","JRTP_YQV","QRT3MCMX","RTTELEPH","QRT3_CMX","RTTE_EPH","RTTVCABL","RTTV_ABL","RTINTRNT","RTIN_RNT","RTFUNSH","RTFUNSH_"
"20123",2571982,21,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3750,"2","D","D","2","D","2","D","2","D"
"20123",2571992,18,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",629,"2","D","D","1","D","2","D","2","D"
"20123",2572042,23,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3150,"2","D","D","2","D","2","D","2","D"
"20123",2572072,23,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1458,"2","D","D","2","D","2","D","2","D"
"20123",2572162,36,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",4500,"2","D","D","2","D","2","D","2","D"
"20123",2572212,26,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",3995,"2","D","D","2","D","2","D","2","D"
"20123",2572302,20,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2250,"2","F","D","2","D","2","D","2","D"
"20123",2572382,22,0,"1","1","D","1","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2250,"2","D","D","2","D","2","D","2","D"
"20123",2572442,20,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A"
"20123",2572482,19,0,"1","1","D","1","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1200,"2","D","D","2","D","2","D","2","D"
"20123",2572512,31,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2325,"2","D","D","2","D","2","D","2","D"
"20123",2572612,25,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1500,"2","D","D","2","D","2","D","2","D"
"20123",2572662,41,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",566,"2","D","D","2","D","2","D","2","D"
"20123",2572674,37,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3300,"2","D","D","2","D","2","D","2","D"
"20123",2572704,40,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2700,"2","D","D","2","D","2","D","2","D"
"20123",2572712,31,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",900,"2","D","D","2","D","2","D","2","D"
"20123",2572752,20,0,"1","2","D",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A"
"20123",2572832,22,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","1","D",700,"D",.,"A",1410,"D",.,,"A","A",,"A",,"A",,"A"
"20123",2572962,45,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2445,"2","D","D","2","D","2","D","2","D"
"20123",2572982,20,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2700,"2","D","D","2","D","2","D","2","D"
"20123",2573022,42,0,"1","2","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",5817,"2","D","D","2","D","2","D","2","D"
"20123",2573062,35,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2550,"2","D","D","2","D","2","D","2","D"
"20123",2573142,24,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","1","D",595,"D",.,"A",300,"D",1484,"2","D","D","2","D","2","D","2","D"
"20123",2573255,30,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1170,"2","D","D","2","D","2","D","2","D"
"20123",2573272,18,0,"1","1","D","1","D","1","D","1","D","1","D","2","D","2","D",.,"A",.,"A",.,"A",225,"2","D","D","2","D","2","D","2","D"
"20123",2573312,18,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2800,"2","D","D","2","D","2","D","2","D"
"20123",2573452,36,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3900,"2","D","D","2","D","2","D","2","D"
"20123",2573492,30,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1800,"2","D","D","1","D","1","D","1","D"
"20123",2573502,20,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2295,"2","D","D","2","D","2","D","2","D"
"20123",2573552,33,0,"1","1","D","1","D","1","D","2","D","2","D","1","D","2","D",.,"A",0.2,"D",.,"A",1840,"2","D","D","2","D","2","D","2","D"
"20123",2573642,18,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",672,"2","D","D","2","D","2","D","2","D"
"20123",2573722,19,0,"1","1","D","1","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2400,"2","D","D","2","D","2","D","2","D"
"20123",2573742,19,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",5145,"2","D","D","1","D","2","D","2","D"
"20123",2573763,26,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1650,"2","D","D","2","D","2","D","2","D"
"20123",2573792,16,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1287,"2","D","D","2","D","2","D","2","D"
"20123",2573812,40,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3325,"1","D","D","1","D","1","D","1","D"
"20123",2573865,34,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1350,"2","D","D","2","D","2","D","2","D"
"20123",2573952,33,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",4278,"2","D","D","2","D","2","D","2","D"
"20123",2573972,26,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",8061,"2","T","D","2","D","2","D","2","D"
"20123",2574032,23,0,"1","1","D","1","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1200,"2","D","D","2","D","2","D","2","D"
"20123",2574042,16,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",4800,"2","D","D","2","D","2","D","2","D"
"20123",2574052,21,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2775,"2","D","D","2","D","2","D","2","D"
"20123",2574094,25,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","1","D",220,"D",.,"A",420,"D",240,"2","D","D","2","D","1","D","1","D"
"20123",2574142,32,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",0.4,"D",.,"A",2160,"2","D","D","2","D","2","D","2","D"
"20123",2574162,23,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",0,"2","D","D","2","D","2","D","2","D"
"20123",2574182,27,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1830,"2","D","D","2","D","2","D","2","D"
"20123",2574192,36,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1395,"2","D","D","2","D","2","D","2","D"
"20123",2574212,31,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2340,"1","D","D","2","D","2","D","2","D"
"20123",2574242,25,0,"1","1","D","1","D","1","D","1","D","1","D","2","D","2","D",.,"A",.,"A",.,"A",3003,"2","D","D","2","D","2","D","2","D"
"20123",2574252,24,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2025,"2","D","D","2","D","2","D","2","D"
"20123",2574282,28,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",4500,"2","D","D","2","D","2","D","2","D"
"20123",2574322,53,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1800,"2","D","D","2","D","2","D","2","D"
"20123",2574462,21,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",699,"2","D","D","2","D","2","D","2","D"
"20123",2574492,20,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",0.25,"D",.,"A",1464,"2","D","D","2","D","2","D","2","D"
"20123",2574522,21,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2400,"2","D","D","2","D","2","D","2","D"
"20123",2574622,39,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2295,"2","D","D","2","D","2","D","2","D"
"20123",2574632,49,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1560,"2","D","D","2","D","2","D","2","D"
"20123",2574655,21,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1200,"2","D","D","2","D","2","D","2","D"
"20123",2574795,28,0,"1","2","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1350,"2","D","D","2","D","2","D","2","D"
"20123",2574823,45,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",4500,"2","D","D","2","D","2","D","2","D"
"20123",2574832,33,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2000,"2","D","D","2","D","2","D","2","D"
"20123",2574842,45,0,"1","1","D","1","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",8061,"1","T","D","1","D","2","D","1","D"
"20123",2574862,48,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",4800,"2","D","D","2","D","2","D","2","D"
"20123",2574872,22,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","1","D",547,"D",.,"A",0,"D",297,"2","D","D","2","D","2","D","2","D"
"20123",2574932,36,0,"1","2","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1740,"1","D","D","1","D","1","D","1","D"
"20123",2575012,34,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1560,"2","D","D","1","D","1","D","2","D"
"20123",2575022,28,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2550,"2","D","D","2","D","2","D","2","D"
"20123",2575032,24,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",780,"2","D","D","2","D","2","D","2","D"
"20123",2575222,31,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1650,"2","D","D","2","D","2","D","2","D"
"20123",2575252,18,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3175,"1","D","D","1","D","1","D","2","D"
"20123",2575322,22,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3450,"2","D","D","2","D","2","D","2","D"
"20123",2575362,30,0,"1","1","D","1","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1350,"2","D","D","2","D","2","D","2","D"
"20123",2575372,57,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1650,"2","D","D","2","D","2","D","2","D"
"20123",2575392,22,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1194,"2","D","D","2","D","2","D","2","D"
"20123",2575412,30,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1725,"2","D","D","2","D","2","D","2","D"
"20123",2575424,23,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3150,"2","D","D","2","D","2","D","2","D"
"20123",2575522,94,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",8061,"2","T","D","2","D","2","D","2","D"
"20123",2575532,35,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2660,"2","D","D","2","D","2","D","2","D"
"20123",2575542,38,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3750,"2","D","D","2","D","2","D","2","D"
"20123",2575564,25,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3000,"2","D","D","2","D","2","D","2","D"
"20123",2575672,40,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",4470,"2","D","D","2","D","2","D","2","D"
"20123",2575702,35,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1650,"2","D","D","2","D","2","D","2","D"
"20123",2575764,23,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2340,"2","D","D","2","D","2","D","2","D"
"20123",2575822,23,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","1","D",900,"D",.,"A",2700,"D",2700,"2","D","D","2","D","2","D","2","D"
"20123",2575902,26,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",900,"2","D","D","2","D","2","D","2","D"
"20123",2576072,25,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2364,"2","D","D","2","D","2","D","2","D"
"20123",2576112,30,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","1","D",.,"C",.,"A",898,"D",852,"2","D","D","2","D","2","D","2","D"
"20123",2576262,37,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1680,"2","D","D","2","D","2","D","2","D"
"20123",2576282,28,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2400,"2","D","D","2","D","2","D","2","D"
"20123",2576292,38,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1125,"2","D","D","2","D","2","D","2","D"
"20123",2576292,39,0,"1","2","D","1","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",900,"2","D","D","1","D","2","D","1","D"
"20123",2576304,21,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1275,"2","D","D","2","D","2","D","2","D"
"20123",2576312,26,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",975,"2","D","D","2","D","2","D","2","D"
"20123",2576352,27,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",3741,"2","D","D","2","D","2","D","2","D"
"20123",2576462,56,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",5700,"2","D","D","2","D","2","D","2","D"
"20123",2576592,24,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2139,"2","D","D","2","D","2","D","2","D"
"20123",2576602,35,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1950,"2","D","D","2","D","2","D","2","D"
"20123",2576612,36,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2250,"2","D","D","2","D","2","D","2","D"
"20123",2576622,21,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2550,"2","D","D","2","D","2","D","2","D"
"20123",2576742,46,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2505,"2","D","D","2","D","2","D","2","D"
"20123",2576822,20,0,"1","1","D","2","D","1","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1350,"2","D","D","2","D","2","D","2","D"
"20123",2576832,19,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3270,"2","D","D","2","D","2","D","2","D"
"20123",2576842,32,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1875,"2","D","D","1","D","2","D","2","D"
"20123",2576932,35,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",5400,"2","D","D","2","D","2","D","2","D"
"20123",2577052,28,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1200,"2","D","D","2","D","2","D","2","D"
"20123",2577112,36,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",4500,"2","D","D","2","D","2","D","2","D"
"20123",2577192,20,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","1","D",750,"F",.,"A",1512,"F",.,,"A","A",,"A",,"A",,"A"
"20123",2577252,18,0,"1","1","D","1","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1650,"2","D","D","2","D","2","D","2","D"
"20123",2577295,23,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1425,"2","D","D","1","D","2","D","2","D"
"20123",2577302,29,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1722,"2","D","D","2","D","2","D","2","D"
"20123",2577402,31,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1500,"2","D","D","2","D","2","D","2","D"
"20123",2577412,23,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1806,"2","D","D","2","D","2","D","2","D"
"20123",2577442,22,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",900,"2","F","D","2","D","2","D","2","D"
"20123",2577492,20,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1575,"2","D","D","2","D","2","D","2","D"
"20123",2577662,28,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2400,"2","D","D","2","D","2","D","2","D"
"20123",2577674,22,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2100,"2","D","D","2","D","2","D","2","D"
"20123",2577692,31,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2925,"2","D","D","2","D","2","D","2","D"
"20123",2577922,28,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1590,"2","D","D","1","D","1","D","2","D"
"20123",2578022,16,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2520,"2","D","D","2","D","2","D","2","D"
"20123",2578052,28,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1650,"2","D","D","2","D","2","D","2","D"
"20123",2578102,23,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",734,"2","D","D","2","D","2","D","2","D"
"20123",2578392,17,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1575,"2","D","D","2","D","2","D","2","D"
"20123",2578412,25,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",5550,"2","D","D","2","D","2","D","2","D"
"20123",2578422,40,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1140,"2","D","D","2","D","2","D","2","D"
"20123",2578442,33,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1350,"2","D","D","2","D","2","D","2","D"
"20123",2578452,19,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",5850,"2","D","D","2","D","2","D","2","D"
"20123",2578462,25,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",4950,"2","D","D","2","D","2","D","2","D"
"20123",2578472,23,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",471,"2","D","D","2","D","2","D","2","D"
"20123",2578512,40,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1554,"2","D","D","2","D","2","D","2","D"
"20123",2578532,31,0,"1","1","D","1","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1500,"2","D","D","2","D","2","D","2","D"
"20123",2578542,24,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2100,"2","D","D","2","D","2","D","2","D"
"20123",2578552,55,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2400,"2","D","D","2","D","2","D","2","D"
"20123",2578592,61,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",8061,"1","T","D","1","D","2","D","2","D"
"20123",2578682,34,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2825,"2","D","D","2","D","2","D","2","D"
"20123",2578822,67,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",960,"2","D","D","2","D","2","D","2","D"
"20123",2579035,32,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",25,"2","D","D","2","D","2","D","2","D"
"20123",2579164,44,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",0,"2","D","D","2","D","2","D","2","D"
"20123",2579164,45,0,"1","2","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1800,"2","D","D","2","D","2","D","2","D"
"20123",2579175,17,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",0,"2","D","D","2","D","2","D","2","D"
"20123",2579235,34,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1975,"2","D","D","2","D","2","D","2","D"
"20123",2579235,35,0,"1","2","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1148,"2","D","D","2","D","2","D","2","D"
"20123",2579264,27,0,"1","1","D","1","D","1","D","2","D","1","D","2","D","2","D",.,"A",.,"A",.,"A",3600,"2","D","D","2","D","2","D","2","D"
"20123",2579392,24,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",0,"2","D","D","2","D","2","D","2","D"
"20123",2579552,33,0,"1","2","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",5100,"2","D","D","2","D","2","D","2","D"
"20123",2579604,21,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",800,"2","D","D","2","D","2","D","2","D"
"20123",2579695,32,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1050,"2","D","D","2","D","2","D","2","D"
"20123",2580103,23,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",330,"2","D","D","2","D","1","D","1","D"
"20123",2580245,23,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",0,"2","D","D","2","D","2","D","2","D"
"20123",2580945,38,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",0,"2","D","D","2","D","2","D","2","D"
"20123",2581075,39,0,"1","1","D","1","D","1","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2625,"2","D","D","2","D","2","D","2","D"
"20123",2581174,28,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3900,"2","D","D","2","D","2","D","2","D"
"20123",2581213,21,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",330,"2","D","D","2","D","1","D","1","D"
"20123",2581533,32,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1930,"2","D","D","2","D","2","D","2","D"
"20123",2581612,21,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",695,"2","D","D","2","D","2","D","2","D"
"20123",2582094,36,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1120,"2","D","D","1","D","2","D","2","D"
