"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOF","PROP0NOF","OWNYF","OWNYF_","NEWMRRT","NEWMRRT_","ORGMRTX","ORGMRTX_","QMRTTERM","QMRT_ERM","MRTPMTX","MRTPMTX_","PAYPROTX","PAYP_OTX","PAYPROIN","PAYP_OIN","PAYMORIN","PAYM_RIN","PAYOTHER","PAYO_HER","QESCROWX","QESC_OWX","QPRINM1X","QPRI_M1X","QPRINM2X","QPRI_M2X","QPRINM3X","QPRI_M3X","QADINT1X","QADI_T1X","QADINT2X","QADI_T2X","QADINT3X","QADI_T3X","QRFINDAT","QRFI_DAT","FRSTPYMO","FRST_YMO","FRSTPYYR","FRST_YYR","FIXEDRTE","FIXE_RTE","QNEWDATE","QNEW_ATE","QBLNCM1X","QBLN_M1X","QBLNCM2X","QBLN_M2X","QBLNCM3X","QBLN_M3X","LOAN_NOF","LOAN0NOF","VARRTE","VARRTE_","INTONLY","INTONLY_","OTHRTE","OTHRTE_","PAYMT1X","PAYMT1X_","PAYMT2X","PAYMT2X_","PAYMT3X","PAYMT3X_","PAYPRINI","PAYP_INI","PAYINT","PAYINT_"
"20124",2546293,32,0,"5","01","D","100","D",0.045,"D",50000,"D",15,"D",382,"D",,"A",,"A",,"A",,"A",0,"D",1792,"T",1793,"T",1799,"T",555,"D",551,"D",546,"D",,"A","01","D","2006","D","2","D",,"A",32370,"D",32109,"D",31847,"D","02","D","1","D",,"A",,"A",1750,"D",1750,"D",1750,"D","1","D","2","D"
"20124",2546333,38,0,"5","01","D","100","D",0.0784,"D",90444,"D",15,"D",1018,"D","3","D","4","D",,"A",,"A",162,"D",362,"D",365,"D",367,"D",494,"D",491,"D",489,"D",,"A","07","D","2008","D","1","D",,"A",75555,"D",75192,"D",74827,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2546563,31,0,"5","01","D","100","D",0.0784,"F",283266,"F",30,"F",2047,"F",,"A",,"A",,"A",,"A",0,"F",418,"F",421,"F",423,"F",1629,"F",1626,"F",1624,"F",,"A","11","F","2002","F","1","F",,"A",249355,"F",248937,"F",248517,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2546593,26,0,"5","01","D","100","D",0.0904,"D",173374,"D",30,"D",1400,"D",,"A",,"A",,"A",,"A",0,"D",637,"D",641,"D",646,"D",763,"D",759,"D",754,"D",,"A","04","D","1991","D","1","D",,"A",101331,"D",100695,"D",100053,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2546603,38,0,"5","01","D","100","D",0.04,"D",73000,"D",30,"D",508,"D","3","D","4","D",,"A",,"A",159,"D",119,"D",120,"D",120,"D",230,"D",229,"D",229,"D",,"A","07","D","2009","D","1","D",,"A",68965,"D",68846,"D",68727,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2546673,33,0,"5","01","D","100","D",0.0675,"D",90000,"D",30,"D",765,"D","3","D","4","D","5","D",,"A",181,"D",115,"D",116,"D",116,"D",469,"D",468,"D",468,"D",,"A","09","D","2006","D","1","D",,"A",83353,"D",83238,"D",83122,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2546683,28,0,"5","01","D","100","D",0.07,"D",105000,"D",30,"D",850,"D","3","D","4","D",,"A",,"A",151,"D",183,"D",184,"D",185,"D",516,"D",515,"D",514,"D",,"A","10","D","2001","D","1","D",,"A",88427,"D",88243,"D",88059,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2546783,38,0,"5","01","D","100","D",0.06,"D",150000,"D",30,"D",1356,"D","3","D","4","D",,"A",,"A",457,"D",238,"D",239,"D",241,"D",661,"D",660,"D",658,"D",,"A","09","D","2004","D","1","D",,"A",132176,"D",131938,"D",131699,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2546783,39,0,"5","01","D","100","D",0.071,"D",28000,"D",30,"D",197,"D",,"B",,"B",,"B",,"B",9,"D",39,"D",39,"D",39,"D",149,"D",149,"D",149,"D",,"A","09","D","2004","D","1","D",,"A",25203,"D",25164,"D",25125,"D","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2546793,39,0,"5","01","D","100","D",0.042,"D",189000,"D",30,"D",1239,"D","3","D","4","D",,"A",,"A",315,"D",381,"D",383,"D",384,"D",543,"D",541,"D",540,"D",,"A","08","D","2003","D","1","D",,"A",155001,"D",154620,"D",154237,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2546843,26,0,"5","01","D","100","D",0.045,"D",145000,"D",30,"D",1200,"D","3","D","4","D","5","D",,"A",465,"D",205,"D",205,"D",206,"D",530,"D",530,"D",529,"D",,"A","01","D","2011","D","1","D",,"A",141446,"D",141241,"D",141036,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2546873,35,0,"5","01","D","100","D",0.0784,"F",20000,"F",10,"F",331,"F","3","F","4","F",,"A",,"A",90,"F",111,"F",112,"F",113,"F",130,"F",129,"F",128,"F",,"A","07","F","2012","F","1","F",,"A",19890,"F",19779,"F",19667,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2546883,32,0,"5","01","D","100","D",0.045,"D",73000,"D",30,"D",558,"D",,"A","4","D",,"A",,"A",188,"D",103,"D",104,"D",104,"D",267,"D",266,"D",266,"D",,"A","12","D","2010","D","1","D",,"A",71108,"D",71005,"D",70901,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2546903,38,0,"5","01","D","100","D",0.0784,"D",290601,"D",30,"D",2100,"D",,"A",,"A",,"A",,"A",0,"D",955,"D",961,"D",968,"D",1145,"D",1139,"D",1132,"D",,"A","08","D","1992","D","1","D",,"A",175255,"D",174300,"D",173338,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2546993,44,0,"5","01","D","100","D",0.0784,"D",140595,"D",30,"D",1016,"D",,"A",,"A",,"A",,"A",0,"D",124,"D",125,"D",126,"D",892,"D",891,"D",890,"D",,"A","06","D","2009","D","1","D",,"A",136531,"D",136407,"D",136282,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2546993,45,0,"5","02","D","200","D",0.0784,"D",95000,"D",30,"D",890,"D",,"B",,"B",,"B",,"B",203,"D",173,"D",174,"D",175,"D",514,"D",513,"D",512,"D",,"A","04","D","2000","D","1","D",,"A",78708,"D",78536,"D",78362,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2547053,40,0,"5","01","D","100","D",0.0784,"D",53692,"D",30,"D",388,"D",,"A",,"A",,"A",,"A",0,"D",58,"D",58,"D",58,"D",330,"D",330,"D",330,"D",,"A","12","D","2006","D","1","D",,"A",50576,"D",50519,"D",50461,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2547083,45,0,"5","01","D","100","D",0.04,"D",116000,"D",15,"D",1096,"D","3","D","4","D",,"A",,"A",238,"D",521,"D",523,"D",524,"D",337,"D",335,"D",334,"D",,"A","01","D","2010","D","1","D",,"A",101155,"D",100634,"D",100111,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2547113,37,0,"5","01","D","100","D",0.0575,"D",86000,"D",30,"D",750,"D","3","D","4","D","5","D",,"A",248,"D",103,"D",103,"D",104,"D",399,"D",399,"D",398,"D",,"A","03","D","2010","D","1","D",,"A",83313,"D",83210,"D",83106,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2547123,35,0,"5","01","D","100","D",0.06,"D",75000,"D",30,"D",652,"D","3","D","4","D",,"A",,"A",202,"D",80,"D",80,"D",81,"D",370,"D",370,"D",369,"D",,"A","06","D","2011","D","1","D",,"A",73995,"D",73915,"D",73835,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2547143,53,0,"5","01","D","100","D",0.0625,"D",228000,"D",30,"D",1700,"D","3","D","4","D",,"A",,"A",296,"D",356,"D",358,"D",360,"D",1048,"D",1046,"D",1044,"D",,"A","07","D","2004","D","1","D",,"A",201123,"D",200766,"D",200408,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2547253,27,0,"1","01","D","100","D",0.0725,"D",77000,"D",30,"D",580,"D","3","D","4","D",,"A",,"A",55,"D",132,"D",133,"D",134,"D",393,"D",392,"D",391,"D",,"A","07","D","2001","D","1","D",,"A",64979,"D",64847,"D",64713,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2547293,39,0,"5","01","D","100","D",0.045,"D",599703,"T",30,"D",5009,"T","3","D",,"A","5","D",,"A",1778,"D",1032,"D",1036,"D",1040,"D",2413,"D",2409,"D",2405,"D",,"A","05","D","2009","D","1","D",,"A",539262,"T",538183,"T",534299,"T","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2547353,32,0,"5","01","D","100","D",0.0784,"D",80676,"D",30,"D",676,"D","3","D","4","D",,"A",,"A",93,"D",63,"D",63,"D",64,"D",442,"D",442,"D",441,"D",,"A","01","D","2011","D","1","D",,"A",79612,"D",79549,"D",79485,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2547383,53,0,"5","01","D","100","D",0.0784,"F",220000,"F",30,"F",2333,"F","3","F","4","F",,"A",,"A",743,"F",323,"F",325,"F",327,"F",1267,"F",1265,"F",1263,"F",,"A","01","F","2003","F","1","F",,"A",193954,"F",193631,"F",193306,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2547423,39,0,"5","01","D","100","D",0.0784,"D",143697,"D",15,"D",1650,"D","3","D","4","D",,"A","6","D",290,"D",565,"D",568,"D",572,"D",795,"D",792,"D",788,"D",,"A","10","D","2008","D","1","D",,"A",121746,"D",121182,"D",120613,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2547423,40,0,"5","02","D","200","D",0.0675,"D",50000,"D",15,"D",680,"D","3","D",,"A",,"A",,"A",238,"D",406,"D",408,"D",410,"D",36,"D",34,"D",32,"D",,"A","10","D","1998","D","1","D",,"A",6471,"D",6065,"D",5657,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2547463,23,0,"1","01","D","100","D",0.0525,"D",320172,"D",30,"D",1768,"D",,"A",,"A",,"A",,"A",0,"D",594,"D",596,"D",599,"D",1174,"D",1172,"D",1169,"D",,"A","05","D","2003","D","1","D",,"A",268430,"D",267837,"D",267240,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2547463,25,0,"1","02","D","500","D",0.0784,"D",0,"F",1,"D",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","F","2010","D","2","D",,"A",.,"A",.,"A",.,"A","01","D",,"A",,"A","3","D",0,"D",0,"D",0,"D",,"C",,"A"
"20124",2547463,26,0,"1","05","D","400","D",0.0784,"D",1091,"D",30,"D",8,"D",,"A",,"A",,"A",,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","07","D","2012","D","2","D",,"A",1091,"D",1090,"D",1089,"D","01","D","1","D",,"A",,"A",1091,"D",1091,"D",1091,"D","1","D","2","D"
"20124",2547473,38,0,"5","01","D","100","D",0.065,"D",80475,"D",20,"D",600,"D",,"A",,"A",,"A",,"A",0,"D",338,"D",340,"D",342,"D",262,"D",260,"D",258,"D",,"A","05","D","2001","D","1","D",,"A",48290,"D",47952,"D",47611,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2547483,32,0,"5","01","D","100","D",0.0784,"F",36981,"F",15,"F",350,"F",,"A",,"A",,"A",,"A",0,"F",279,"F",280,"F",282,"F",71,"F",70,"F",68,"F",,"A","06","F","2000","F","1","F",,"A",10919,"F",10641,"F",10360,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2547493,26,0,"5","01","D","100","D",0.045,"D",89000,"D",30,"D",901,"D","3","D","4","D",,"A",,"A",450,"D",262,"D",263,"D",264,"D",189,"D",188,"D",187,"D",,"A","08","D","1994","D","1","D",,"A",50351,"D",50088,"D",49825,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2547513,38,0,"5","01","D","100","D",0.0784,"D",123436,"D",30,"D",1020,"D","3","D","4","D","5","D",,"A",128,"D",104,"D",105,"D",105,"D",788,"D",787,"D",787,"D",,"A","01","D","2010","D","1","D",,"A",120611,"D",120507,"D",120402,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2547523,53,0,"5","01","D","100","D",0.04,"D",109000,"D",30,"D",813,"D","3","D","4","D",,"A",,"A",293,"D",214,"D",215,"D",216,"D",306,"D",305,"D",304,"D",,"A","09","D","2004","D","1","D",,"A",91739,"D",91524,"D",91309,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2547553,23,0,"5","01","D","100","D",0.059,"D",60000,"D",30,"D",477,"D","3","D","4","D","5","D",,"A",121,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","05","D","1992","D","2","D",,"A",31805,"D",31605,"D",31405,"D","01","D","1","D",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2547593,30,0,"5","01","D","100","D",0.065,"D",100622,"D",30,"D",636,"D",,"A",,"A",,"A",,"A",0,"D",196,"D",197,"D",198,"D",440,"D",439,"D",438,"D",,"A","09","D","2000","D","1","D",,"A",81251,"D",81055,"D",80858,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2547683,52,0,"5","01","D","100","D",0.0784,"D",283266,"D",30,"D",2047,"D",,"A",,"A",,"A",,"A",0,"D",418,"D",421,"D",423,"D",1629,"D",1626,"D",1624,"D",,"A","11","D","2002","D","1","D",,"A",249355,"D",248937,"D",248517,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2547773,35,0,"5","01","D","100","D",0.04,"D",198000,"D",30,"D",1100,"D","3","D",,"A",,"A",,"A",155,"D",469,"D",471,"D",473,"D",476,"D",474,"D",472,"D",,"A","01","D","2000","D","1","D",,"A",142651,"D",142182,"D",141711,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2547933,25,0,"5","01","D","100","D",0.0784,"F",172000,"F",15,"F",2730,"F","3","F","4","F",,"A",,"A",1102,"F",514,"F",518,"F",521,"F",1114,"F",1110,"F",1107,"F",,"A","06","F","2012","F","1","F",,"A",170477,"F",169963,"F",169446,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2547943,24,0,"5","01","D","100","D",0.045,"F",205000,"F",30,"F",1100,"F",,"B",,"B",,"B",,"B",61,"F",310,"F",312,"F",313,"F",729,"F",727,"F",726,"F",,"A","07","F","2009","F","1","F",,"A",194295,"F",193985,"F",193673,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2547953,69,0,"5","01","D","100","D",0.0488,"D",179000,"D",15,"D",1275,"D",,"A",,"A",,"A",,"A",.,"B",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","12","D","1994","D","1","D",,"A",.,"A",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2547963,47,0,"5","01","D","100","D",0.0437,"F",250506,"F",30,"F",1250,"F",,"A",,"A",,"A",,"A",0,"F",521,"F",522,"F",524,"F",729,"F",728,"F",726,"F",,"A","08","F","2002","F","1","F",,"A",200312,"F",199791,"F",199269,"F","01","D","1","D",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2547993,28,0,"5","01","D","100","D",0.057,"D",83000,"D",25,"D",588,"D",,"A","4","D","5","D",,"A",68,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","06","D","2002","D","2","D",,"A",62559,"D",62336,"D",62113,"D","01","D","1","D",,"A",,"A",1025,"D",1025,"D",1025,"D","1","D","2","D"
"20124",2548033,45,0,"5","01","D","100","D",0.0675,"D",90000,"D",30,"D",733,"D","3","D","4","D",,"A",,"A",149,"D",79,"D",80,"D",80,"D",505,"D",504,"D",504,"D",,"A","04","D","2012","D","1","D",,"A",89765,"D",89686,"D",89607,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2548043,42,0,"5","01","D","100","D",0.0784,"D",136000,"D",30,"D",897,"D",,"A",,"A",,"A",,"A",.,"B",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","10","D","2012","D","1","D","102012","D",.,"A",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2548043,62,0,"5","01","D","100","D",0.04,"F",250000,"F",30,"F",1691,"F","3","F","4","F",,"A",,"A",497,"F",439,"F",440,"F",442,"F",755,"F",754,"F",752,"F",,"A","08","F","2007","F","1","F",,"A",226527,"F",226088,"F",225648,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2548123,44,0,"5","03","D","200","D",0.05,"D",100000,"D",30,"D",588,"D",,"B",,"B",,"B",,"B",51,"D",0,"D",0,"D",0,"D",537,"D",537,"D",537,"D",,"A","11","D","1998","D","1","D",,"A",100000,"D",100000,"D",100000,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A","2","D"
"20124",2548153,50,0,"5","01","D","100","D",0.0784,"D",100376,"D",15,"D",950,"D",,"A",,"A",,"A",,"A",0,"D",300,"D",302,"D",304,"D",650,"D",648,"D",646,"D",,"A","04","D","2012","D","1","D",,"A",99488,"D",99188,"D",98886,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2548193,33,0,"5","01","D","100","D",0.0784,"F",145000,"F",15,"F",1544,"F","3","F",,"A",,"A",,"A",172,"F",.,"A",356,"F",349,"F",.,"A",44,"F",41,"F",,"A","02","F","1999","F","2","F","082012","F",24446,"F",23233,"F",22013,"F","01","D",,"A",,"A",,"A",1000,"F",1000,"F",1000,"F","1","D","2","D"
"20124",2548193,63,0,"5","01","D","100","D",0.065,"D",104000,"D",30,"D",900,"D","3","D","4","D","5","D",,"A",243,"D",173,"D",.,"A",.,"A",484,"D",.,"A",.,"A","082012","D","01","D","2003","D","1","D",,"A",89281,"D",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2548303,27,0,"5","01","D","100","D",0.045,"D",200000,"D",30,"D",1800,"D",,"B",,"B",,"B",,"B",787,"D",643,"D",646,"D",648,"D",370,"D",367,"D",365,"D",,"A","08","D","1992","D","1","D",,"A",98567,"D",97923,"D",97278,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2548313,38,0,"5","01","D","500","D",0.0784,"F",17431,"F",8,"F",245,"F",,"A",,"A",,"A",,"A",0,"F",227,"F",228,"F",230,"F",18,"F",17,"F",15,"F",,"A","08","F","2005","F","1","F",,"A",2819,"F",2592,"F",2364,"F","01","D","1","D",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2548393,25,0,"1","01","D","100","D",0.0715,"F",18500,"F",15,"F",727,"F",,"B",,"B",,"B",,"B",559,"F",131,"F",132,"F",133,"F",37,"F",36,"F",35,"F",,"A","03","F","2001","F","1","F",,"A",6186,"F",6055,"F",5923,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2548453,33,0,"5","01","D","100","D",0.07,"F",133507,"F",15,"F",1200,"F",,"A",,"A",,"A",,"A",0,"F",604,"F",608,"F",611,"F",596,"F",592,"F",589,"F",,"A","05","F","2007","F","1","F",,"A",102154,"F",101550,"F",100942,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2548503,30,0,"5","01","D","100","D",0.0784,"F",190000,"F",30,"F",2400,"F",,"B",,"B",,"B",,"B",1027,"F",334,"F",336,"F",338,"F",1039,"F",1037,"F",1035,"F",,"A","09","F","2000","F","1","F",,"A",159012,"F",158678,"F",158342,"F","01","D","1","D",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2548613,34,0,"5","01","D","100","D",0.049,"D",90000,"D",30,"D",1100,"D","3","D","4","D",,"A",,"A",622,"D",289,"D",290,"D",291,"D",189,"D",188,"D",187,"D",,"A","11","D","1992","D","1","D",,"A",46265,"D",45976,"D",45686,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2548623,58,0,"5","01","D","100","D",0.04,"D",265000,"D",30,"D",1750,"D","3","D","4","D",,"A",,"A",485,"D",384,"D",385,"D",387,"D",881,"D",880,"D",878,"D",,"A","05","D","2012","D","1","D",,"A",264235,"D",263851,"D",263466,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2548663,46,0,"5","01","D","100","D",0.0475,"D",145000,"D",30,"D",994,"D","3","D",,"A",,"A",,"A",238,"D",199,"D",200,"D",201,"D",557,"D",556,"D",555,"D",,"A","08","D","2010","D","1","D",,"A",140626,"D",140426,"D",140226,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2548673,44,0,"5","01","D","100","D",0.05,"D",161000,"D",30,"D",963,"D","3","D","4","D",,"A",,"A",99,"D",217,"D",218,"D",219,"D",647,"D",646,"D",645,"D",,"A","03","D","2010","D","1","D",,"A",155276,"D",155059,"D",154841,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2548743,45,0,"5","01","D","100","D",0.0784,"D",180000,"D",30,"D",1301,"D",,"A",,"A",,"A",,"A",0,"D",120,"D",121,"D",122,"D",1080,"D",1079,"D",1078,"D",,"A","12","D","2011","D","2","D",,"A",179109,"D",178979,"D",178847,"D","01","D","1","D",,"A",,"A",1200,"D",1200,"D",1200,"D","1","D","2","D"
"20124",2548743,46,0,"5","02","D","300","D",0.17,"D",15000,"D",10,"D",300,"D",,"B",,"B",,"B",,"B",39,"D",61,"D",62,"D",62,"D",200,"D",199,"D",199,"D",,"A","03","D","2011","D","1","D",,"A",14136,"D",14075,"D",14013,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2548803,46,0,"5","01","D","100","D",0.0784,"F",28891,"F",18,"F",376,"F",,"A","4","F",,"A",,"A",126,"F",156,"F",157,"F",158,"F",94,"F",93,"F",92,"F",,"A","08","F","2000","F","1","F",,"A",14321,"F",14165,"F",14008,"F","01","D","1","D",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2548833,41,0,"5","01","D","100","D",0.0475,"D",207000,"D",30,"D",1916,"D","3","D","4","D",,"A",,"A",836,"D",272,"D",273,"D",274,"D",808,"D",807,"D",806,"D",,"A","08","D","2011","D","1","D",,"A",204076,"D",203804,"D",203530,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2548863,27,0,"5","01","D","100","D",0.07,"D",133507,"D",15,"D",1200,"D",,"A",,"A",,"A",,"A",0,"D",882,"D",887,"D",892,"D",318,"D",313,"D",308,"D",,"A","12","D","2001","D","1","D",,"A",54572,"D",53690,"D",52803,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2548923,28,0,"5","01","D","100","D",0.0784,"D",39000,"D",30,"D",379,"D",,"B",,"B",,"B",,"B",97,"D",124,"D",125,"D",126,"D",158,"D",157,"D",156,"D",,"A","02","D","1993","D","1","D",,"A",24179,"D",24055,"D",23930,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"C",,"A"
"20124",2549013,42,0,"5","01","D","100","D",0.0438,"D",130000,"D",30,"D",962,"D","3","D",,"A",,"A",,"A",313,"D",180,"D",180,"D",181,"D",469,"D",469,"D",468,"D",,"A","11","D","2011","D","1","D",,"A",128586,"D",128406,"D",128226,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2549093,26,0,"5","01","D","100","D",0.0784,"F",12000,"F",30,"F",100,"F",,"B",,"B",,"B",,"B",13,"F",23,"F",24,"F",24,"F",64,"F",63,"F",63,"F",,"A","11","F","1999","F","1","F",,"A",9728,"F",9704,"F",9681,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A",,"C",,"A"
"20124",2549263,32,0,"5","01","D","100","D",0.05,"D",50000,"D",30,"D",437,"D",,"B",,"B",,"B",,"B",169,"D",221,"D",222,"D",223,"D",47,"D",46,"D",45,"D",,"A","04","D","1986","D","1","D",,"A",11260,"D",11039,"D",10817,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2549293,27,0,"5","01","D","100","D",0.0525,"D",104000,"D",30,"D",828,"D","3","D","4","D",,"A",,"A",254,"D",228,"D",229,"D",230,"D",346,"D",345,"D",344,"D",,"A","02","D","2000","D","1","D",,"A",79074,"D",78846,"D",78617,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2549353,25,0,"1","01","D","100","D",0.0448,"D",420000,"D",30,"D",2123,"D",,"A",,"A",,"A",,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","10","D","2011","D","2","D",,"A",539262,"T",538183,"T",534299,"T","01","D","1","D",,"A",,"A",2200,"D",2200,"D",2200,"D","1","D","2","D"
"20124",2549353,26,0,"1","02","D","200","D",0.0784,"D",599703,"T",15,"D",5009,"T",,"A",,"A",,"A",,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","11","D","2007","D","2","D",,"A",539262,"T",538183,"T",534299,"T","01","D","1","D",,"A",,"A",1300,"D",1300,"D",1300,"D","1","D","2","D"
"20124",2549373,52,0,"5","01","D","100","D",0.0575,"D",599703,"T",30,"D",5009,"T",,"A",,"A",,"A",,"A",0,"D",1792,"T",1793,"T",1799,"T",4060,"D",4052,"D",4043,"D",,"A","04","D","2003","D","1","D",,"A",539262,"T",538183,"T",534299,"T","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20124",2549413,60,0,"5","01","D","100","D",0.0784,"D",599703,"T",30,"D",5009,"T",,"A",,"A",,"A",,"A",0,"D",434,"D",437,"D",440,"D",2607,"D",2604,"D",2601,"D",,"A","06","D","2007","D","2","D",,"A",539262,"T",538183,"T",534299,"T","01","D","1","D",,"A",,"A",3041,"D",3041,"D",3041,"D","1","D","2","D"
"20124",2549573,32,0,"5","01","D","100","D",0.05,"D",160000,"D",15,"D",2006,"D",,"B",,"B",,"B",,"B",741,"D",765,"D",768,"D",771,"D",500,"D",497,"D",494,"D",,"A","08","D","2007","D","1","D",,"A",120074,"D",119310,"D",118542,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
