"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","SAMP_UN","SAMP_UN_","RTELECT","RTELECT_","RTGAS","RTGAS_","RTWATER","RTWATER_","RTHEAT","RTHEAT_","RTTRASH","RTTRASH_","RTASPAY","RTASPAY_","RTCOMPX","RTCOMPX_","RTBSNSZ","RTBSNSZ_","JRTPAYQV","JRTP_YQV","QRT3MCMX","QRT3_CMX","RTTELEPH","RTTE_EPH","RTTVCABL","RTTV_ABL","RTINTRNT","RTIN_RNT","RTFUNSH","RTFUNSH_"
"20121",2482552,38,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1920,"D","2","D","2","D","2","D","2","D"
"20121",2482662,31,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",675,"D","2","D","2","D","2","D","2","D"
"20121",2482692,19,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2700,"D","2","D","2","D","2","D","2","D"
"20121",2482742,37,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2205,"D","2","D","2","D","2","D","2","D"
"20121",2482942,23,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1290,"D","2","D","2","D","2","D","2","D"
"20121",2482992,30,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1440,"D","2","D","2","D","2","D","2","D"
"20121",2483014,24,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2100,"D","2","D","2","D","2","D","2","D"
"20121",2483102,29,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",300,"D","2","D","2","D","2","D","2","D"
"20121",2483153,17,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1200,"D","2","D","2","D","2","D","2","D"
"20121",2483182,26,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",372,"D","2","D","2","D","2","D","2","D"
"20121",2483212,21,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2850,"D","2","D","2","D","2","D","2","D"
"20121",2483252,27,0,"1","1","D","1","D","2","D","2","D","1","D","2","D","2","D",.,"A",.,"A",.,"A",713,"D","1","D","1","D","2","D","2","D"
"20121",2483282,28,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2886,"D","2","D","2","D","2","D","2","D"
"20121",2483292,24,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",975,"D","2","D","2","D","2","D","2","D"
"20121",2483322,41,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1650,"D","2","D","2","D","2","D","2","D"
"20121",2483402,32,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1800,"D","2","D","2","D","2","D","2","D"
"20121",2483422,43,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1430,"D","2","D","2","D","2","D","2","D"
"20121",2483462,27,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2190,"D","2","D","2","D","2","D","2","D"
"20121",2483502,38,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1950,"D","2","D","2","D","2","D","1","D"
"20121",2483525,21,0,"1","1","D","1","D","2","D","1","D","1","D","2","D","2","D",.,"A",.,"A",.,"A",900,"D","2","D","2","D","2","D","2","D"
"20121",2483552,48,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2805,"D","2","D","2","D","2","D","2","D"
"20121",2483562,26,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1236,"D","2","D","2","D","2","D","2","D"
"20121",2483602,61,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",5100,"D","2","D","2","D","2","D","2","D"
"20121",2483622,53,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1950,"D","2","D","2","D","2","D","2","D"
"20121",2483682,28,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1275,"D","2","D","2","D","2","D","2","D"
"20121",2483762,31,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",675,"D","2","D","2","D","2","D","2","D"
"20121",2483772,57,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",3600,"D","2","D","2","D","2","D","2","D"
"20121",2483785,25,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
"20121",2483802,42,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2460,"D","2","D","2","D","2","D","2","D"
"20121",2483832,25,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2100,"D","2","D","2","D","2","D","2","D"
"20121",2483894,28,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1560,"D","2","D","2","D","2","D","2","D"
"20121",2484002,33,0,"1","1","D","2","D","1","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1440,"D","2","D","2","D","2","D","2","D"
"20121",2484072,20,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","1","D",350,"F",.,"A",990,"F",.,"A",,"A",,"A",,"A",,"A"
"20121",2484172,25,0,"1","1","D","2","D","2","D","1","D","1","D","2","D","2","D",.,"A",.,"A",.,"A",4200,"D","2","D","2","D","2","D","2","D"
"20121",2484322,31,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3900,"D","2","D","2","D","2","D","2","D"
"20121",2484352,53,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2385,"D","2","D","2","D","2","D","2","D"
"20121",2484442,38,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2625,"D","2","D","2","D","2","D","2","D"
"20121",2484452,61,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2250,"D","2","D","2","D","2","D","2","D"
"20121",2484462,37,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2811,"D","2","D","1","D","2","D","2","D"
"20121",2484474,32,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",4200,"D","2","D","2","D","2","D","2","D"
"20121",2484493,29,0,"1","1","D","1","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1365,"D","2","D","2","D","2","D","2","D"
"20121",2484642,38,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",7691,"T","2","D","2","D","2","D","2","D"
"20121",2484652,26,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",675,"D","2","D","2","D","2","D","2","D"
"20121",2484672,37,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1350,"D","2","D","2","D","2","D","2","D"
"20121",2484702,31,0,"1","1","D","1","D","1","D","1","D","1","D","2","D","2","D",.,"A",.,"A",.,"A",7691,"T","2","D","2","D","2","D","2","D"
"20121",2484712,33,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",5100,"D","2","D","1","D","2","D","2","D"
"20121",2484762,21,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",4485,"D","2","D","2","D","2","D","2","D"
"20121",2484872,28,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1857,"D","2","D","2","D","2","D","2","D"
"20121",2484944,28,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1440,"D","2","D","2","D","2","D","2","D"
"20121",2484962,28,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3267,"D","2","D","2","D","2","D","2","D"
"20121",2484982,31,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1401,"D","2","D","2","D","2","D","2","D"
"20121",2485012,33,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",3960,"D","2","D","2","D","2","D","2","D"
"20121",2485034,25,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1440,"D","2","D","2","D","2","D","2","D"
"20121",2485095,32,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",825,"D","2","D","2","D","2","D","2","D"
"20121",2485132,57,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",4050,"D","2","D","2","D","2","D","2","D"
"20121",2485172,25,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",3900,"D","2","D","2","D","2","D","2","D"
"20121",2485182,45,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2145,"D","2","D","2","D","2","D","2","D"
"20121",2485232,20,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",5100,"F","2","D","2","D","2","D","2","D"
"20121",2485254,56,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",7691,"T","2","D","2","D","2","D","2","D"
"20121",2485362,42,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2202,"D","2","D","2","D","2","D","2","D"
"20121",2485432,38,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1575,"D","2","D","2","D","2","D","2","D"
"20121",2485492,34,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1675,"D","2","D","2","D","2","D","2","D"
"20121",2485532,45,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1950,"D","2","D","2","D","2","D","2","D"
"20121",2485552,20,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3600,"D","2","D","2","D","2","D","2","D"
"20121",2485642,25,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3000,"D","2","D","2","D","2","D","2","D"
"20121",2485662,21,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",0,"D","2","D","2","D","2","D","2","D"
"20121",2485682,23,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",7691,"T","2","D","2","D","2","D","2","D"
"20121",2485722,45,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2250,"D","2","D","2","D","2","D","2","D"
"20121",2485752,41,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1950,"D","2","D","2","D","2","D","2","D"
"20121",2485772,44,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2610,"D","2","D","2","D","2","D","2","D"
"20121",2485905,28,0,"1","1","D","2","D","1","D","1","D","1","D","2","D","2","D",.,"A",.,"A",.,"A",3750,"D","2","D","2","D","2","D","2","D"
"20121",2485962,26,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","1","D",889,"D",.,"A",1932,"D",735,"D","2","D","2","D","2","D","2","D"
"20121",2485982,28,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1410,"D","2","D","2","D","2","D","2","D"
"20121",2485992,26,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2340,"D","2","D","2","D","2","D","2","D"
"20121",2486043,35,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1185,"D","2","D","2","D","2","D","2","D"
"20121",2486055,37,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3300,"D","2","D","2","D","2","D","2","D"
"20121",2486072,27,0,"1","1","D","1","D","1","D","1","D","1","D","2","D","2","D",.,"A",.,"A",.,"A",1458,"D","2","D","2","D","2","D","2","D"
"20121",2486142,17,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1500,"F","2","D","2","D","2","D","2","D"
"20121",2486172,31,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2000,"D","2","D","2","D","2","D","2","D"
"20121",2486172,32,0,"1","2","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",500,"D","2","D","2","D","2","D","2","D"
"20121",2486292,27,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1260,"D","2","D","2","D","2","D","2","D"
"20121",2486322,58,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",0,"D","2","D","2","D","2","D","2","D"
"20121",2486354,27,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1800,"D","2","D","2","D","2","D","2","D"
"20121",2486393,35,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",7691,"T","2","D","2","D","2","D","2","D"
"20121",2486465,26,0,"1","1","D","2","D","1","D","2","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1500,"D","2","D","2","D","2","D","2","D"
"20121",2486542,24,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",945,"D","2","D","2","D","2","D","2","D"
"20121",2486572,23,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2100,"D","2","D","2","D","2","D","2","D"
"20121",2486682,35,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1950,"D","2","D","2","D","2","D","2","D"
"20121",2486863,51,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2850,"D","2","D","2","D","2","D","2","D"
"20121",2486902,25,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",0,"D","2","D","2","D","2","D","2","D"
"20121",2486934,24,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3000,"D","2","D","2","D","2","D","2","D"
"20121",2487012,18,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1200,"D","2","D","2","D","2","D","2","D"
"20121",2487142,30,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",3075,"D","2","D","2","D","2","D","2","D"
"20121",2487163,37,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",5700,"D","2","D","2","D","2","D","2","D"
"20121",2487202,35,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3090,"D","2","D","2","D","2","D","2","D"
"20121",2487212,33,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2400,"D","2","D","2","D","2","D","2","D"
"20121",2487322,28,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3225,"D","2","D","2","D","2","D","2","D"
"20121",2487332,16,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","1","D",875,"F",.,"A",1866,"F",759,"F","2","D","2","D","2","D","1","D"
"20121",2487415,36,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",4503,"D","2","D","2","D","2","D","2","D"
"20121",2487443,31,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3300,"D","2","D","2","D","2","D","2","D"
"20121",2487622,25,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2100,"D","2","D","2","D","2","D","2","D"
"20121",2487632,26,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1500,"D","2","D","2","D","2","D","2","D"
"20121",2487722,51,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",969,"D","2","D","2","D","2","D","2","D"
"20121",2487744,21,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1920,"D","2","D","2","D","2","D","2","D"
"20121",2487773,32,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",900,"D","2","D","2","D","2","D","2","D"
"20121",2487794,25,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1650,"D","2","D","2","D","2","D","2","D"
"20121",2487822,35,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1050,"D","2","D","2","D","2","D","2","D"
"20121",2487835,40,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3600,"D","2","D","2","D","2","D","2","D"
"20121",2487842,16,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1425,"D","2","D","2","D","2","D","2","D"
"20121",2487862,30,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","1","D",800,"D",.,"A",2400,"D",.,"A",,"A",,"A",,"A",,"A"
"20121",2487912,44,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2385,"D","2","D","2","D","2","D","2","D"
"20121",2487922,21,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",0,"D","2","D","2","D","2","D","2","D"
"20121",2487942,31,0,"6","1","D",,"B",,"B",,"B",,"B",,"B",,"B",.,"A",.,"A",.,"A",2250,"F",,"B",,"B",,"B",,"B"
"20121",2487992,33,0,"1","1","D","2","D","2","D","1","D","1","D","2","D","2","D",.,"A",.,"A",.,"A",3081,"D","2","D","2","D","2","D","2","D"
"20121",2488002,37,0,"1","1","D","2","D","2","D","2","D",,"C","1","D","2","D",.,"A",.,"A",.,"A",3465,"D","2","D","1","D","2","D","2","D"
"20121",2488062,18,0,"1","1","D","1","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",576,"D","2","D","1","D","2","D","2","D"
"20121",2488092,22,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
"20121",2488102,19,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1500,"D","2","D","2","D","2","D","2","D"
"20121",2488122,55,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",7691,"T","2","D","2","D","2","D","2","D"
"20121",2488192,63,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2985,"D","2","D","2","D","2","D","2","D"
"20121",2488222,18,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2100,"F","2","D","2","D","2","D","2","D"
"20121",2488262,46,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2025,"D","2","D","2","D","2","D","2","D"
"20121",2488292,27,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",3600,"D","2","D","2","D","1","D","2","D"
"20121",2488322,47,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",522,"D","2","D","2","D","2","D","2","D"
"20121",2488373,18,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",675,"D","2","D","2","D","2","D","2","D"
"20121",2488392,24,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",3900,"D","2","D","2","D","2","D","2","D"
"20121",2488435,31,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",7691,"T","2","D","2","D","2","D","2","D"
"20121",2488482,56,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3405,"D","2","D","2","D","2","D","2","D"
"20121",2488552,58,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",4132,"D","2","D","2","D","2","D","2","D"
"20121",2488552,59,0,"1","2","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1206,"D","2","D","2","D","2","D","2","D"
"20121",2488613,17,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1500,"D","2","D","2","D","2","D","2","D"
"20121",2488642,38,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2385,"D","2","D","2","D","2","D","2","D"
"20121",2488672,40,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1395,"D","2","D","2","D","2","D","2","D"
"20121",2488692,30,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",3699,"D","2","D","2","D","2","D","2","D"
"20121",2488722,39,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1500,"D","2","D","2","D","2","D","2","D"
"20121",2488732,22,0,"1","1","D","1","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",7691,"T","2","D","2","D","2","D","2","D"
"20121",2488802,22,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1500,"D","2","D","2","D","2","D","2","D"
"20121",2488812,32,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1878,"D","2","D","2","D","2","D","2","D"
"20121",2488842,36,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",5100,"D","2","D","2","D","2","D","2","D"
"20121",2488852,27,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1500,"D","2","D","1","D","1","D","2","D"
"20121",2488972,28,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3885,"D","2","D","2","D","2","D","2","D"
"20121",2489022,20,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1425,"D","2","D","2","D","2","D","2","D"
"20121",2489042,19,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",975,"D","2","D","2","D","2","D","2","D"
"20121",2489052,36,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1995,"D","2","D","2","D","2","D","2","D"
"20121",2489162,21,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",3300,"D","2","D","1","D","1","D","1","D"
"20121",2489225,50,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2415,"D","2","D","2","D","2","D","2","D"
"20121",2489252,51,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3000,"F","2","D","2","D","2","D","2","D"
"20121",2489272,25,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2400,"D","2","D","2","D","2","D","2","D"
"20121",2489302,20,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1000,"D","2","D","2","D","2","D","2","D"
"20121",2489342,30,0,"1","2","D",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",0.4,"D",.,"A",.,"A",,"A",,"A",,"A",,"A"
"20121",2489412,44,0,"1","1","D","2","D","2","D","2","D","1","D","2","D","2","D",.,"A",.,"A",.,"A",1800,"D","2","D","2","D","2","D","2","D"
"20121",2489422,35,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",3183,"D","2","D","2","D","2","D","2","D"
"20121",2489572,30,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2775,"D","2","D","2","D","2","D","2","D"
"20121",2489614,39,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",900,"D","2","D","2","D","2","D","2","D"
"20121",2489623,36,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3555,"D","2","D","2","D","2","D","2","D"
"20121",2489722,29,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1650,"D","2","D","2","D","2","D","2","D"
"20121",2489824,41,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1440,"D","2","D","2","D","2","D","2","D"
"20121",2489835,26,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1797,"D","2","D","2","D","2","D","2","D"
"20121",2489902,31,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",4368,"D","2","D","2","D","2","D","2","D"
"20121",2489912,30,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1506,"D","2","D","2","D","2","D","2","D"
"20121",2489934,69,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",5025,"D","2","D","2","D","2","D","2","D"
"20121",2489982,28,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2700,"D","2","D","2","D","2","D","2","D"
"20121",2490082,25,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
"20121",2490112,40,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2235,"D","2","D","2","D","2","D","2","D"
"20121",2490122,22,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1020,"D","2","D","2","D","2","D","2","D"
"20121",2490182,19,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1800,"D","2","D","2","D","2","D","2","D"
"20121",2490285,40,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",4500,"D","2","D","2","D","2","D","2","D"
"20121",2490312,21,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",0,"D","2","D","2","D","2","D","2","D"
"20121",2490344,43,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3900,"D","2","D","2","D","2","D","2","D"
