"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","JMKPURQV","JMKP_RQV","JNONFDQV","JNON_DQV","JOTHSTQV","JOTH_TQV","JDINEOQV","JDIN_OQV","JALOUTQV","JALO_TQV","JMLPAYQV","JMLP_YQV","JMEALPYA","JMEA_PYA","JSCHMLQV","JSCH_LQV","JMKGRCQV","JMKG_CQV","FREEFOOD","FREE_OOD"
"20101",1998205,71,0,"1",2600,"D",130,"D",.,"A",2600,"D",0,"D",.,"A",.,"A",660,"D",2470,"D","2","D"
"20101",1998235,21,0,"1",650,"D",130,"D",130,"D",0,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D"
"20101",1998245,27,0,"1",975,"D",65,"D",65,"D",130,"D",.,"A",.,"A",.,"A",.,"A",910,"D","1","D"
"20101",1998255,62,0,"1",975,"D",65,"D",.,"A",130,"D",45,"D",.,"A",.,"A",.,"A",910,"D","2","D"
"20101",1998285,45,0,"1",975,"D",65,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D"
"20101",1998315,44,0,"1",546,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",546,"D","2","D"
"20101",1998335,35,0,"1",845,"D",195,"D",130,"D",0,"D",0,"D",.,"A",.,"A",.,"A",650,"D","2","D"
"20101",1998365,80,0,"1",1690,"D",585,"D",.,"A",520,"D",0,"D",.,"A",.,"A",140,"D",1105,"D","2","D"
"20101",1998375,59,0,"1",1300,"D",130,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D"
"20101",1998395,41,0,"1",975,"D",246,"F",.,"A",650,"D",150,"D",.,"A",.,"A",.,"A",1037,"F","2","D"
"20101",1998445,80,0,"1",520,"D",130,"D",.,"A",1430,"D",0,"D",.,"A",.,"A",.,"A",390,"D","2","D"
"20101",1998455,110,0,"1",1950,"D",260,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",1690,"D","2","D"
"20101",1998485,63,0,"1",4550,"D",650,"D",390,"D",1170,"D",150,"D",.,"A",.,"A",384,"D",3900,"D","2","D"
"20101",1998495,48,0,"1",650,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",520,"D","2","D"
"20101",1998505,33,0,"1",325,"D",130,"D",455,"D",130,"D",.,"A",.,"A",.,"A",.,"A",195,"D","2","D"
"20101",1998515,79,0,"1",1300,"D",0,"D",.,"A",845,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D"
"20101",1998525,54,0,"1",910,"D",195,"D",195,"D",520,"D",60,"D",.,"A",.,"A",.,"A",715,"D","2","D"
"20101",1998535,42,0,"1",689,"D",0,"D",260,"D",0,"D",0,"D",.,"A",.,"A",.,"A",689,"D","2","D"
"20101",1998565,59,0,"1",1950,"D",260,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",1690,"D","2","D"
"20101",1998585,68,0,"1",650,"D",130,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D"
"20101",1998615,44,0,"1",780,"D",104,"D",260,"D",1040,"D",.,"A",.,"A",.,"A",.,"A",676,"D","2","D"
"20101",1998625,71,0,"1",1950,"D",65,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",1885,"D","2","D"
"20101",1998635,71,0,"1",1300,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",240,"D",1040,"D","2","D"
"20101",1998655,49,0,"1",1040,"D",260,"D",.,"A",1040,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D"
"20101",1998665,46,0,"1",1300,"D",130,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D"
"20101",1998675,98,0,"1",1170,"D",195,"D",.,"A",845,"D",.,"A",.,"A",.,"A",80,"D",975,"D","2","D"
"20101",1998685,63,0,"1",3120,"D",624,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",2496,"D","2","D"
"20101",1998705,70,0,"1",1300,"D",0,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D"
"20101",1998715,68,0,"1",650,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D"
"20101",1998725,37,0,"1",520,"D",0,"D",260,"D",0,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D"
"20101",1998735,43,0,"1",1300,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D"
"20101",1998745,62,0,"1",1300,"D",325,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D"
"20101",1998765,42,0,"1",650,"D",160,"F",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",644,"F","2","D"
"20101",1998775,56,0,"1",390,"D",130,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",260,"D","2","D"
"20101",1998785,60,0,"1",1300,"D",260,"D",.,"A",195,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D"
"20101",1998795,71,0,"1",1625,"D",325,"D",.,"A",130,"D",0,"D",.,"A",.,"A",.,"A",1300,"D","2","D"
"20101",1998815,59,0,"1",1300,"D",520,"D",.,"A",117,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D"
"20101",1998825,54,0,"1",2600,"D",650,"D",650,"D",975,"D",0,"D",.,"A",.,"A",.,"A",1950,"D","2","D"
"20101",1998835,46,0,"1",910,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",845,"D","2","D"
"20101",1998845,75,0,"1",780,"D",0,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D"
"20101",1998855,67,0,"1",1079,"D",104,"D",.,"A",65,"D",.,"A",.,"A",.,"A",90,"D",975,"D","2","D"
"20101",1998885,39,0,"1",1040,"D",130,"D",.,"A",260,"D",30,"D",.,"A",.,"A",.,"A",910,"D","2","D"
"20101",1998895,36,0,"1",910,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D"
"20101",1998905,75,0,"1",2340,"D",325,"D",195,"D",260,"D",30,"D",.,"A",.,"A",100,"D",2015,"D","2","D"
"20101",1998935,35,0,"1",1144,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",1144,"D","2","D"
"20101",1998945,47,0,"1",1300,"D",260,"D",195,"D",39,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D"
"20101",1998955,40,0,"1",325,"D",65,"D",.,"A",130,"D",120,"D",.,"A",.,"A",.,"A",260,"D","2","D"
"20101",1998965,64,0,"1",1300,"D",780,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D"
"20101",1998985,58,0,"1",1560,"D",260,"D",.,"A",260,"D",60,"D",.,"A",.,"A",.,"A",1300,"D","2","D"
"20101",1999005,71,0,"1",1144,"D",260,"D",.,"A",156,"D",.,"A",.,"A",.,"A",.,"A",884,"D","2","D"
"20101",1999015,46,0,"1",1300,"D",325,"D",.,"A",104,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D"
"20101",1999065,51,0,"1",806,"D",156,"D",.,"A",65,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D"
"20101",1999085,60,0,"1",1300,"D",0,"D",.,"A",1690,"D",75,"D",.,"A",.,"A",.,"A",1300,"D","2","D"
"20101",1999095,39,0,"1",1040,"D",390,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D"
"20101",1999105,70,0,"1",1625,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1625,"D","2","D"
"20101",1999115,30,0,"1",715,"D",65,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D"
"20101",1999125,88,0,"1",520,"D",65,"D",65,"D",455,"D",.,"A",.,"A",.,"A",.,"A",455,"D","2","D"
"20101",1999135,57,0,"1",390,"D",65,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",325,"D","2","D"
"20101",1999145,50,0,"1",650,"D",0,"D",.,"A",260,"D",135,"D",.,"A",.,"A",.,"A",650,"D","2","D"
"20101",1999165,31,0,"1",910,"D",65,"D",.,"A",39,"D",.,"A",.,"A",.,"A",.,"A",845,"D","2","D"
"20101",1999175,40,0,"1",1264,"F",.,"A",.,"A",585,"D",.,"A",.,"A",.,"A",.,"A",1037,"F","2","D"
"20101",1999185,47,0,"1",1300,"D",260,"D",.,"A",195,"D",0,"D",.,"A",.,"A",.,"A",1040,"D","2","D"
"20101",1999215,75,0,"1",1378,"D",407,"F",.,"A",1066,"D",.,"A",.,"A",.,"A",.,"A",1860,"F","2","D"
"20101",1999225,62,0,"1",2600,"D",520,"D",.,"A",520,"D",.,"A",.,"A",.,"A",390,"D",2080,"D","2","D"
"20101",1999235,34,0,"1",1625,"D",0,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1625,"D","2","D"
"20101",1999255,61,0,"1",780,"D",260,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D"
"20101",1999295,45,0,"1",1300,"D",195,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1105,"D","2","D"
"20101",1999305,27,0,"1",650,"D",0,"D",.,"A",65,"D",0,"D",.,"A",.,"A",.,"A",650,"D","1","D"
"20101",1999325,61,0,"1",2600,"D",325,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",2275,"D","2","D"
"20101",1999355,26,0,"1",260,"D",0,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",260,"D","2","D"
"20101",1999365,65,0,"1",2600,"D",325,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",2275,"D","2","D"
"20101",1999375,45,0,"1",650,"D",65,"D",.,"A",0,"D",60,"D",.,"A",.,"A",.,"A",585,"D","2","D"
"20101",1999385,69,0,"1",780,"D",260,"D",.,"A",195,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D"
"20101",1999395,54,0,"1",650,"D",65,"D",.,"A",0,"D",120,"D",.,"A",.,"A",.,"A",585,"D","2","D"
"20101",1999405,46,0,"1",650,"D",325,"D",.,"A",195,"D",.,"A",.,"A",.,"A",.,"A",325,"D","2","D"
"20101",1999425,48,0,"1",520,"D",0,"D",.,"A",260,"D",300,"D",.,"A",.,"A",.,"A",520,"D","2","D"
"20101",1999435,53,0,"1",1950,"D",650,"D",.,"A",650,"D",0,"D",.,"A",.,"A",270,"D",1300,"D","2","D"
"20101",1999445,21,0,"1",260,"D",39,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",221,"D","1","D"
"20101",1999465,42,0,"1",780,"D",195,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",585,"D","2","D"
"20101",1999475,51,0,"1",845,"D",130,"D",.,"A",65,"D",.,"A",.,"A",.,"A",.,"A",715,"D","2","D"
"20101",1999495,55,0,"1",325,"D",0,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",325,"D","2","D"
"20101",1999515,32,0,"1",1170,"D",0,"D",390,"D",78,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D"
"20101",1999525,63,0,"1",1560,"D",0,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",1560,"D","2","D"
"20101",1999575,34,0,"1",2275,"D",520,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1755,"D","2","D"
"20101",1999605,38,0,"1",2600,"D",520,"D",.,"A",520,"D",0,"D",.,"A",.,"A",130,"D",2080,"D","2","D"
"20101",1999615,38,0,"1",520,"D",130,"D",.,"A",195,"D",.,"A",.,"A",.,"A",.,"A",390,"D","2","D"
"20101",1999625,73,0,"1",1820,"D",0,"D",.,"A",520,"D",75,"D",.,"A",.,"A",.,"A",1820,"D","2","D"
"20101",1999645,39,0,"1",765,"F",.,"A",.,"A",500,"D",.,"A",.,"A",.,"A",.,"A",630,"F","2","D"
"20101",1999655,43,0,"1",780,"D",172,"F",.,"A",195,"D",.,"A",.,"A",.,"A",.,"A",652,"F","2","D"
"20101",1999665,33,0,"1",650,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",585,"D","2","D"
"20101",1999685,60,0,"1",650,"D",130,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",520,"D","2","D"
"20101",1999715,116,0,"1",1300,"D",65,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",1235,"D","2","D"
"20101",1999725,39,0,"1",2210,"D",195,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",2015,"D","2","D"
"20101",1999735,35,0,"1",1300,"D",195,"D",65,"D",975,"D",0,"D",.,"A",.,"A",.,"A",1105,"D","2","D"
"20101",1999755,72,0,"1",975,"D",117,"D",.,"A",325,"D",150,"D",.,"A",.,"A",240,"D",858,"D","2","D"
"20101",1999765,41,0,"1",650,"D",156,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",494,"D","2","D"
"20101",1999785,44,0,"1",780,"D",260,"D",130,"D",130,"D",0,"D",.,"A",.,"A",.,"A",520,"D","2","D"
"20101",1999795,71,0,"1",3120,"D",780,"D",.,"A",325,"D",0,"D",.,"A",.,"A",.,"A",2340,"D","2","D"
"20101",1999805,40,0,"1",1430,"D",340,"F",.,"A",645,"D",.,"A",.,"A",.,"A",.,"A",1332,"F","2","D"
"20101",1999815,32,0,"1",260,"D",65,"D",.,"A",0,"D",.,"A",195,"D",780,"D",.,"A",195,"D","2","D"
"20101",1999825,59,0,"1",1950,"D",520,"D",.,"A",455,"D",0,"D",.,"A",.,"A",.,"A",1430,"D","2","D"
"20101",1999845,34,0,"1",520,"D",39,"D",260,"D",520,"D",0,"D",900,"D",3600,"D",.,"A",481,"D","2","D"
"20101",1999885,54,0,"1",2600,"D",650,"D",.,"A",520,"D",0,"D",.,"A",.,"A",720,"D",1950,"D","2","D"
"20101",1999895,47,0,"1",1950,"D",325,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",1625,"D","2","D"
"20101",1999905,90,0,"1",910,"D",260,"D",.,"A",520,"D",150,"D",.,"A",.,"A",.,"A",650,"D","2","D"
"20101",1999925,68,0,"1",1105,"D",325,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D"
"20101",1999935,68,0,"1",1950,"D",650,"D",325,"D",650,"D",0,"D",.,"A",.,"A",.,"A",1300,"D","2","D"
"20101",1999955,63,0,"1",975,"D",0,"D",.,"A",195,"D",30,"D",.,"A",.,"A",78,"D",975,"D","2","D"
"20101",1999965,73,0,"1",1625,"D",169,"D",.,"A",585,"D",0,"D",.,"A",.,"A",.,"A",1456,"D","2","D"
"20101",1999985,95,0,"1",1690,"D",520,"D",260,"D",390,"D",60,"D",.,"A",.,"A",250,"D",1170,"D","2","D"
"20101",1999995,47,0,"1",1300,"D",0,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",1300,"D","2","D"
"20101",2000005,66,0,"1",1560,"D",325,"D",78,"D",39,"D",.,"A",.,"A",.,"A",.,"A",1235,"D","2","D"
"20101",2000015,27,0,"1",1560,"D",650,"D",.,"A",780,"D",600,"D",600,"D",2400,"D",.,"A",910,"D","2","D"
"20101",2000025,63,0,"1",1950,"D",650,"D",.,"A",130,"D",60,"D",.,"A",.,"A",.,"A",1300,"D","2","D"
"20101",2000035,66,0,"1",845,"D",130,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",715,"D","2","D"
"20101",2000045,43,0,"1",650,"D",195,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",455,"D","2","D"
"20101",2000065,67,0,"1",3250,"D",650,"D",.,"A",130,"D",0,"D",.,"A",.,"A",.,"A",2600,"D","2","D"
"20101",2000085,34,0,"1",1300,"D",325,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",975,"D","2","D"
"20101",2000095,42,0,"1",975,"D",65,"D",.,"A",390,"D",0,"D",.,"A",.,"A",.,"A",910,"D","2","D"
"20101",2000115,63,0,"1",1950,"D",650,"D",130,"D",650,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D"
"20101",2000165,63,0,"1",3900,"D",325,"D",.,"A",975,"D",.,"A",.,"A",.,"A",.,"A",3575,"D","2","D"
"20101",2000175,49,0,"1",1950,"D",390,"D",780,"D",0,"D",0,"D",.,"A",.,"A",.,"A",1560,"D","2","D"
"20101",2000185,41,0,"1",1250,"F",.,"A",.,"A",447,"D",.,"A",.,"A",.,"A",.,"A",1021,"F","2","D"
"20101",2000195,52,0,"1",2275,"D",650,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1625,"D","2","D"
"20101",2000215,34,0,"1",780,"D",39,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",741,"D","2","D"
"20101",2000225,36,0,"1",1040,"D",130,"D",130,"D",0,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D"
"20101",2000235,43,0,"1",650,"D",52,"D",.,"A",65,"D",0,"D",.,"A",.,"A",.,"A",598,"D","2","D"
"20101",2000255,87,0,"1",1209,"D",0,"D",.,"A",611,"D",.,"A",65,"D",260,"D",66,"D",1209,"D","2","D"
"20101",2000265,50,0,"1",650,"D",65,"D",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",585,"D","2","D"
"20101",2000275,40,0,"1",1170,"D",260,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D"
"20101",2000285,57,0,"1",1300,"D",195,"D",260,"D",260,"D",0,"D",.,"A",.,"A",.,"A",1105,"D","2","D"
"20101",2000305,65,0,"1",1430,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D"
"20101",2000315,68,0,"1",1300,"D",390,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",910,"D","2","D"
"20101",2000325,48,0,"1",650,"D",65,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",585,"D","2","D"
"20101",2000335,48,0,"1",1430,"D",130,"D",.,"A",585,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","1","D"
"20101",2000355,75,0,"1",1820,"D",325,"D",.,"A",520,"D",300,"D",.,"A",.,"A",.,"A",1495,"D","2","D"
"20101",2000365,44,0,"1",260,"D",65,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",195,"D","2","D"
"20101",2000375,45,0,"1",975,"D",390,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",585,"D","2","D"
"20101",2000385,61,0,"1",1625,"D",390,"D",130,"D",0,"D",.,"A",.,"A",.,"A",.,"A",1235,"D","2","D"
"20101",2000405,79,0,"1",1170,"D",390,"D",.,"A",208,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D"
"20101",2000415,72,0,"1",1105,"D",195,"D",.,"A",390,"D",0,"D",.,"A",.,"A",.,"A",910,"D","2","D"
"20101",2000435,45,0,"1",1300,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D"
"20101",2000455,64,0,"1",1950,"D",390,"D",390,"D",390,"D",0,"D",.,"A",.,"A",.,"A",1560,"D","2","D"
"20101",2000465,49,0,"1",780,"D",277,"F",.,"A",520,"D",120,"D",.,"A",.,"A",.,"A",1093,"F","2","D"
"20101",2000495,35,0,"1",975,"D",130,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",845,"D","2","D"
"20101",2000525,36,0,"1",910,"D",195,"D",195,"D",390,"D",.,"A",.,"A",.,"A",.,"A",715,"D","2","D"
"20101",2000565,66,0,"1",975,"D",130,"D",195,"D",390,"D",.,"A",.,"A",.,"A",120,"D",845,"D","2","D"
"20101",2000595,45,0,"1",1495,"D",260,"D",.,"A",455,"D",0,"D",.,"A",.,"A",.,"A",1235,"D","2","D"
"20101",2000625,59,0,"1",0,"D",.,"A",260,"D",520,"D",.,"A",.,"A",.,"A",.,"A",0,"D","1","D"
"20101",2000635,45,0,"1",2210,"D",130,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",2080,"D","2","D"
"20101",2000655,72,0,"1",1560,"D",520,"D",520,"D",390,"D",0,"D",.,"A",.,"A",.,"A",1040,"D","2","D"
"20101",2000715,53,0,"1",2600,"D",130,"D",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",2470,"D","2","D"
"20101",2000725,25,0,"1",0,"D",.,"A",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",0,"D","2","D"
"20101",2000735,29,0,"1",650,"D",130,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D"
"20101",2000745,65,0,"1",1300,"D",260,"D",1300,"D",0,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D"
"20101",2000755,33,0,"1",975,"D",130,"D",.,"A",585,"D",.,"A",.,"A",.,"A",.,"A",845,"D","2","D"
"20101",2000765,36,0,"1",390,"D",130,"D",1040,"D",0,"D",0,"D",.,"A",.,"A",.,"A",260,"D","2","D"
"20101",2000775,34,0,"1",1950,"D",260,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",1690,"D","2","D"
"20101",2000825,62,0,"1",975,"D",260,"D",39,"D",104,"D",30,"D",.,"A",.,"A",.,"A",715,"D","2","D"
"20101",2000835,29,0,"1",1300,"D",130,"D",.,"A",309,"D",.,"A",.,"A",.,"A",.,"A",1170,"D","2","D"
"20101",2000865,43,0,"1",1300,"D",312,"D",260,"D",1300,"D",150,"D",.,"A",.,"A",.,"A",988,"D","2","D"
"20101",2000875,69,0,"1",1625,"D",325,"D",91,"D",91,"D",0,"D",.,"A",.,"A",.,"A",1300,"D","2","D"
"20101",2000895,45,0,"1",1820,"D",0,"D",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",1820,"D","2","D"
"20101",2000905,69,0,"1",1625,"D",325,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",1300,"D","2","D"
"20101",2000915,38,0,"1",195,"D",26,"D",.,"A",0,"D",75,"D",.,"A",.,"A",.,"A",169,"D","2","D"
"20101",2000925,47,0,"1",910,"D",195,"D",.,"A",442,"D",.,"A",.,"A",.,"A",.,"A",715,"D","2","D"
"20101",2000945,49,0,"1",650,"D",0,"D",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D"
"20101",2000975,87,0,"1",1950,"D",0,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",1950,"D","2","D"
"20101",2000985,52,0,"1",1950,"D",325,"D",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",1625,"D","2","D"
"20101",2000995,52,0,"1",390,"D",0,"D",.,"A",52,"D",.,"A",.,"A",.,"A",.,"A",390,"D","2","D"
"20101",2001005,41,0,"1",1300,"D",650,"D",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D"
"20101",2001035,40,0,"1",65,"D",26,"D",.,"A",676,"D",.,"A",.,"A",.,"A",.,"A",39,"D","2","D"
"20101",2001045,45,0,"1",1170,"D",260,"D",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",910,"D","2","D"
"20101",2001065,28,0,"1",1820,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1690,"D","2","D"
"20101",2001075,46,0,"1",2080,"D",130,"D",.,"A",195,"D",.,"A",.,"A",.,"A",.,"A",1950,"D","2","D"
"20101",2001085,60,0,"1",1274,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1274,"D","2","D"
"20101",2001095,40,0,"1",845,"D",325,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D"
"20101",2001125,78,0,"1",2600,"D",650,"D",.,"A",325,"D",30,"D",.,"A",.,"A",.,"A",1950,"D","2","D"
"20101",2001135,40,0,"1",1300,"D",520,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",780,"D","2","D"
"20101",2001145,51,0,"1",1300,"D",195,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",1105,"D","2","D"
"20101",2001155,46,0,"1",1264,"F",.,"A",.,"A",585,"D",147,"F",.,"A",.,"A",.,"A",1037,"F","2","D"
"20101",2001165,36,0,"1",780,"D",65,"D",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",715,"D","2","D"
"20101",2001185,35,0,"1",650,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D"
"20101",2001195,79,0,"1",2405,"D",650,"D",195,"D",0,"D",0,"D",.,"A",.,"A",.,"A",1755,"D","2","D"
"20101",2001215,35,0,"1",1040,"D",65,"D",.,"A",195,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D"
"20101",2001225,50,0,"1",1300,"D",226,"F",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",891,"F","2","D"
"20101",2001245,22,0,"1",975,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",715,"D","2","D"
"20101",2001255,40,0,"1",1105,"D",78,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",1027,"D","1","D"
"20101",2001275,58,0,"1",650,"D",52,"D",.,"A",351,"D",.,"A",.,"A",.,"A",.,"A",598,"D","2","D"
"20101",2001285,40,0,"1",585,"D",130,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",455,"D","2","D"
"20101",2001295,28,0,"1",650,"D",130,"D",650,"D",325,"D",.,"A",.,"A",.,"A",.,"A",520,"D","2","D"
"20101",2001315,67,0,"1",1950,"D",390,"D",.,"A",780,"D",60,"D",.,"A",.,"A",.,"A",1560,"D","2","D"
"20101",2001325,57,0,"1",845,"D",195,"D",.,"A",1560,"D",.,"A",.,"A",.,"A",.,"A",650,"D","2","D"
"20101",2001335,42,0,"1",390,"D",130,"D",.,"A",78,"D",0,"D",.,"A",.,"A",.,"A",260,"D","2","D"
"20101",2001365,61,0,"1",1300,"D",104,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",1196,"D","2","D"
"20101",2001385,92,0,"1",5200,"D",1300,"D",.,"A",2730,"D",.,"A",.,"A",.,"A",.,"A",3900,"D","2","D"
"20101",2001395,43,0,"1",1300,"D",195,"D",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",1105,"D","2","D"
"20101",2001415,137,0,"1",3536,"D",325,"D",.,"A",520,"D",30,"D",.,"A",.,"A",36,"D",3211,"D","2","D"
"20101",2001425,86,0,"1",325,"D",0,"D",26,"D",447,"D",.,"A",.,"A",.,"A",.,"A",325,"D","2","D"
"20101",2001435,68,0,"1",780,"D",195,"D",.,"A",1170,"D",240,"D",.,"A",.,"A",.,"A",585,"D","2","D"
"20101",2001455,47,0,"1",2340,"D",325,"D",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",2015,"D","2","D"
"20101",2001465,58,0,"1",975,"D",0,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",975,"D","2","D"
"20101",2001485,54,0,"1",1040,"D",0,"D",260,"D",0,"D",.,"A",.,"A",.,"A",.,"A",1040,"D","2","D"
"20101",2001495,70,0,"1",1157,"D",195,"D",975,"D",130,"D",.,"A",.,"A",.,"A",.,"A",962,"D","2","D"
"20101",2001505,35,0,"1",520,"D",26,"D",.,"A",65,"D",.,"A",.,"A",.,"A",.,"A",494,"D","2","D"
"20101",2001525,76,0,"1",2652,"D",234,"D",.,"A",130,"D",0,"D",.,"A",.,"A",260,"D",2418,"D","2","D"
"20101",2001535,62,0,"1",520,"D",130,"D",.,"A",585,"D",.,"A",.,"A",.,"A",.,"A",390,"D","2","D"
"20101",2001555,74,0,"1",1105,"D",130,"D",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",975,"D","2","D"
