PURCHASED,NEWID,UCC,AGE_REF,BLS_URBN,EDUC_REF,FAM_TYPE,HRSPRWK1,FAM_SIZE,FINCBEFX
0,4785721,20510,38.0,1.0,13.0,8.0,40.0,1.0,43200.0
0,4785722,20510,38.0,1.0,13.0,8.0,40.0,1.0,43200.0
0,4720191,20510,29.0,1.0,13.0,8.0,50.0,1.0,70020.0
0,4720192,20510,29.0,1.0,13.0,8.0,50.0,1.0,70020.0
0,4884032,20510,45.0,1.0,14.0,5.0,0.0,7.0,44000.0
0,4785731,20510,60.0,1.0,16.0,1.0,8.0,2.0,225000.0
0,4851271,20510,39.0,1.0,14.0,9.0,35.0,2.0,74640.0
0,4851272,20510,39.0,1.0,14.0,9.0,35.0,2.0,74640.0
0,4982351,20510,33.0,1.0,14.0,3.0,35.0,6.0,62000.0
0,4982352,20510,33.0,1.0,14.0,3.0,35.0,6.0,62000.0
0,4851282,20510,24.0,1.0,14.0,2.0,36.0,3.0,55800.0
0,4982362,20510,47.0,1.0,14.0,3.0,40.0,4.0,192173.0
0,4851291,20510,49.0,2.0,14.0,8.0,38.0,1.0,50000.0
0,4851292,20510,49.0,2.0,14.0,8.0,38.0,1.0,50000.0
0,4884062,20510,46.0,1.0,16.0,1.0,60.0,2.0,83000.0
0,4982371,20510,37.0,1.0,15.0,3.0,40.0,5.0,24000.0
0,4982372,20510,37.0,1.0,15.0,3.0,40.0,5.0,24000.0
0,4851301,20510,21.0,1.0,12.0,9.0,0.0,5.0,0.0
0,4785771,20510,23.0,1.0,12.0,9.0,40.0,2.0,700.0
0,4785772,20510,23.0,1.0,12.0,9.0,40.0,2.0,700.0
0,4720241,20510,37.0,1.0,11.0,3.0,0.0,6.0,61600.0
0,4884081,20510,25.0,1.0,16.0,8.0,50.0,1.0,85400.0
0,4884091,20510,62.0,1.0,14.0,1.0,52.0,2.0,80783.0
0,4884092,20510,62.0,1.0,14.0,1.0,52.0,2.0,80783.0
0,4785791,20510,28.0,1.0,16.0,8.0,40.0,1.0,0.0
0,4785792,20510,28.0,1.0,16.0,8.0,40.0,1.0,0.0
0,4851331,20510,28.0,1.0,15.0,9.0,40.0,2.0,167750.0
0,4851332,20510,28.0,1.0,15.0,9.0,40.0,2.0,167750.0
0,4884101,20510,79.0,1.0,14.0,8.0,0.0,1.0,27750.0
0,4884102,20510,79.0,1.0,14.0,8.0,0.0,1.0,27750.0
0,4851341,20510,73.0,1.0,15.0,9.0,0.0,3.0,113200.0
0,4851342,20510,73.0,1.0,15.0,9.0,0.0,3.0,113200.0
0,4884111,20510,56.0,1.0,15.0,8.0,38.0,1.0,410163.0
0,4884112,20510,56.0,1.0,15.0,8.0,38.0,1.0,410163.0
0,4785811,20510,55.0,1.0,15.0,3.0,0.0,3.0,247500.0
0,4982422,20510,58.0,1.0,13.0,8.0,0.0,1.0,1292.0
0,4785821,20510,81.0,1.0,12.0,1.0,0.0,2.0,56476.0
0,4785822,20510,81.0,1.0,12.0,1.0,0.0,2.0,56476.0
0,4982441,20510,51.0,1.0,15.0,1.0,50.0,2.0,294000.0
0,4884141,20510,66.0,2.0,14.0,4.0,32.0,3.0,54080.0
0,4982452,20510,55.0,1.0,15.0,8.0,0.0,1.0,20172.0
0,4720311,20510,36.0,1.0,12.0,4.0,40.0,4.0,0.0
0,4720312,20510,36.0,1.0,12.0,4.0,40.0,4.0,0.0
0,4851401,20510,35.0,1.0,11.0,9.0,0.0,3.0,337500.0
0,4851402,20510,35.0,1.0,11.0,9.0,0.0,3.0,337500.0
0,4884171,20510,34.0,1.0,13.0,8.0,65.0,1.0,92000.0
0,4884172,20510,34.0,1.0,13.0,8.0,65.0,1.0,92000.0
0,4851412,20510,56.0,1.0,14.0,8.0,0.0,1.0,22182.0
0,4982491,20510,70.0,1.0,11.0,8.0,0.0,1.0,34770.0
0,4982501,20510,51.0,1.0,14.0,3.0,40.0,3.0,0.0
0,4982502,20510,51.0,1.0,14.0,3.0,40.0,3.0,0.0
0,4884201,20510,25.0,1.0,13.0,9.0,30.0,2.0,27500.0
0,4884202,20510,25.0,1.0,13.0,9.0,30.0,2.0,27500.0
0,4785901,20510,37.0,1.0,16.0,2.0,52.0,4.0,150000.0
0,4982511,20510,64.0,1.0,14.0,8.0,0.0,1.0,22885.0
0,4982512,20510,64.0,1.0,14.0,8.0,0.0,1.0,22885.0
0,4720371,20510,31.0,1.0,15.0,8.0,40.0,1.0,25000.0
0,4720372,20510,31.0,1.0,15.0,8.0,40.0,1.0,25000.0
0,4884212,20510,27.0,1.0,15.0,9.0,40.0,2.0,126000.0
0,4851451,20510,53.0,1.0,13.0,1.0,20.0,2.0,32486.0
0,4851452,20510,53.0,1.0,13.0,1.0,20.0,2.0,32486.0
0,4884231,20510,80.0,1.0,10.0,1.0,0.0,2.0,29382.0
0,4884232,20510,80.0,1.0,10.0,1.0,0.0,2.0,29382.0
0,4851481,20510,66.0,1.0,16.0,1.0,0.0,2.0,583750.0
0,4884262,20510,49.0,1.0,15.0,4.0,0.0,3.0,0.0
0,4785961,20510,66.0,1.0,13.0,8.0,50.0,1.0,96000.0
0,4785962,20510,66.0,1.0,13.0,8.0,50.0,1.0,96000.0
0,4720432,20510,87.0,1.0,12.0,8.0,0.0,1.0,24482.0
0,4851511,20510,44.0,1.0,12.0,9.0,45.0,2.0,144000.0
0,4720441,20510,72.0,1.0,10.0,1.0,0.0,2.0,1500.0
0,4720442,20510,72.0,1.0,10.0,1.0,0.0,2.0,1500.0
0,4785981,20510,49.0,1.0,15.0,8.0,40.0,1.0,108500.0
0,4785982,20510,49.0,1.0,15.0,8.0,40.0,1.0,108500.0
0,4720451,20510,79.0,1.0,12.0,5.0,0.0,8.0,97564.0
0,4982601,20510,72.0,1.0,16.0,8.0,0.0,1.0,50600.0
0,4982602,20510,72.0,1.0,16.0,8.0,0.0,1.0,50600.0
0,4884301,20510,28.0,1.0,16.0,8.0,50.0,1.0,0.0
0,4720471,20510,27.0,1.0,15.0,9.0,0.0,2.0,0.0
0,4720472,20510,27.0,1.0,15.0,9.0,0.0,2.0,0.0
0,4851551,20510,32.0,1.0,15.0,2.0,43.0,4.0,463163.0
0,4851552,20510,32.0,1.0,15.0,2.0,43.0,4.0,463163.0
0,4982651,20510,56.0,1.0,16.0,4.0,45.0,4.0,177500.0
0,4982652,20510,56.0,1.0,16.0,4.0,45.0,4.0,177500.0
0,4884351,20510,74.0,1.0,14.0,8.0,0.0,1.0,80102.0
0,4884352,20510,74.0,1.0,14.0,8.0,0.0,1.0,80102.0
0,4851591,20510,50.0,1.0,16.0,4.0,40.0,5.0,203000.0
0,4851592,20510,50.0,1.0,16.0,4.0,40.0,5.0,203000.0
0,4720521,20510,29.0,1.0,15.0,2.0,40.0,3.0,87500.0
0,4720522,20510,29.0,1.0,15.0,2.0,40.0,3.0,87500.0
0,4720531,20510,39.0,1.0,11.0,7.0,0.0,7.0,19956.0
0,4720532,20510,39.0,1.0,11.0,7.0,0.0,7.0,19956.0
0,4786071,20510,38.0,1.0,15.0,8.0,25.0,1.0,2500.0
0,4786072,20510,38.0,1.0,15.0,8.0,25.0,1.0,2500.0
0,4851611,20510,73.0,1.0,12.0,8.0,0.0,1.0,17718.0
0,4851612,20510,73.0,1.0,12.0,8.0,0.0,1.0,17718.0
0,4982692,20510,26.0,1.0,16.0,8.0,40.0,1.0,130000.0
0,4720551,20510,39.0,1.0,15.0,3.0,4.0,4.0,0.0
0,4720552,20510,39.0,1.0,15.0,3.0,4.0,4.0,0.0
0,4884391,20510,54.0,1.0,14.0,9.0,30.0,2.0,30760.0
0,4884392,20510,54.0,1.0,14.0,9.0,30.0,2.0,30760.0
0,4851632,20510,66.0,1.0,11.0,5.0,0.0,4.0,36044.0
0,4786102,20510,68.0,1.0,13.0,5.0,25.0,3.0,0.0
0,4720571,20510,60.0,1.0,15.0,1.0,5.0,2.0,153800.0
0,4720572,20510,60.0,1.0,15.0,1.0,5.0,2.0,153800.0
0,4982731,20510,77.0,1.0,15.0,1.0,0.0,2.0,3564.0
0,4982732,20510,77.0,1.0,15.0,1.0,0.0,2.0,3564.0
0,4851661,20510,64.0,1.0,11.0,1.0,50.0,2.0,31278.0
0,4851662,20510,64.0,1.0,11.0,1.0,50.0,2.0,31278.0
0,4851672,20510,43.0,1.0,16.0,3.0,35.0,4.0,67500.0
0,4786141,20510,22.0,1.0,12.0,9.0,40.0,2.0,39000.0
0,4786142,20510,22.0,1.0,12.0,9.0,40.0,2.0,39000.0
0,4982752,20510,68.0,1.0,15.0,1.0,60.0,2.0,81664.0
0,4786151,20510,59.0,1.0,15.0,3.0,42.0,3.0,103000.0
0,4786152,20510,59.0,1.0,15.0,3.0,42.0,3.0,103000.0
0,4851691,20510,23.0,1.0,11.0,2.0,0.0,3.0,43000.0
0,4851692,20510,23.0,1.0,11.0,2.0,0.0,3.0,43000.0
0,4884461,20510,22.0,1.0,11.0,1.0,40.0,2.0,25560.0
0,4884462,20510,22.0,1.0,11.0,1.0,40.0,2.0,25560.0
0,4720641,20510,63.0,1.0,14.0,5.0,0.0,3.0,36946.0
0,4720642,20510,63.0,1.0,14.0,5.0,0.0,3.0,36946.0
0,4851722,20510,37.0,1.0,14.0,7.0,34.0,2.0,44000.0
0,4884491,20510,77.0,1.0,12.0,1.0,0.0,2.0,30582.0
0,4884492,20510,77.0,1.0,12.0,1.0,0.0,2.0,30582.0
0,4786191,20510,50.0,1.0,15.0,4.0,40.0,3.0,393292.0
0,4786192,20510,50.0,1.0,15.0,4.0,40.0,3.0,393292.0
0,4851731,20510,52.0,1.0,12.0,4.0,40.0,3.0,28100.0
0,4884511,20510,65.0,1.0,12.0,8.0,0.0,1.0,1238.0
0,4884512,20510,65.0,1.0,12.0,8.0,0.0,1.0,1238.0
0,4851751,20510,41.0,1.0,11.0,8.0,0.0,1.0,13901.0
0,4720681,20510,76.0,1.0,15.0,1.0,0.0,2.0,59588.0
0,4720682,20510,76.0,1.0,15.0,1.0,0.0,2.0,59588.0
0,4851761,20510,62.0,1.0,13.0,1.0,40.0,2.0,48000.0
0,4786232,20510,72.0,1.0,14.0,8.0,0.0,1.0,43138.0
0,4982841,20510,32.0,1.0,15.0,1.0,40.0,2.0,60600.0
0,4982842,20510,32.0,1.0,15.0,1.0,40.0,2.0,60600.0
0,4720701,20510,49.0,1.0,15.0,8.0,35.0,1.0,32341.0
0,4720702,20510,49.0,1.0,15.0,8.0,35.0,1.0,32341.0
0,4982851,20510,30.0,1.0,15.0,1.0,40.0,2.0,136000.0
0,4982852,20510,30.0,1.0,15.0,1.0,40.0,2.0,136000.0
0,4786251,20510,42.0,1.0,14.0,3.0,40.0,5.0,3201.0
0,4786252,20510,42.0,1.0,14.0,3.0,40.0,5.0,3201.0
0,4851791,20510,26.0,1.0,15.0,8.0,45.0,1.0,50000.0
0,4851792,20510,26.0,1.0,15.0,8.0,45.0,1.0,50000.0
0,4982871,20510,66.0,1.0,16.0,1.0,8.0,2.0,77601.0
0,4982872,20510,66.0,1.0,16.0,1.0,8.0,2.0,77601.0
0,4720731,20510,87.0,1.0,12.0,8.0,0.0,1.0,25806.0
0,4720732,20510,87.0,1.0,12.0,8.0,0.0,1.0,25806.0
0,4884571,20510,80.0,1.0,13.0,1.0,0.0,2.0,94400.0
0,4884572,20510,80.0,1.0,13.0,1.0,0.0,2.0,94400.0
0,4884581,20510,33.0,1.0,12.0,5.0,40.0,4.0,61000.0
0,4884582,20510,33.0,1.0,12.0,5.0,40.0,4.0,61000.0
0,4982901,20510,57.0,2.0,12.0,8.0,0.0,1.0,14346.0
0,4982902,20510,57.0,2.0,12.0,8.0,0.0,1.0,14346.0
0,4720761,20510,80.0,2.0,13.0,8.0,56.0,1.0,25068.0
0,4720762,20510,80.0,2.0,13.0,8.0,56.0,1.0,25068.0
0,4851841,20510,56.0,1.0,16.0,3.0,40.0,4.0,92000.0
0,4851842,20510,56.0,1.0,16.0,3.0,40.0,4.0,92000.0
0,4720771,20510,54.0,1.0,12.0,1.0,40.0,2.0,115000.0
0,4884611,20510,42.0,1.0,15.0,3.0,50.0,4.0,160000.0
0,4884612,20510,42.0,1.0,15.0,3.0,50.0,4.0,160000.0
0,4786312,20510,40.0,1.0,15.0,2.0,40.0,3.0,485492.0
0,4851851,20510,49.0,1.0,11.0,4.0,40.0,6.0,155000.0
0,4720781,20510,65.0,1.0,13.0,1.0,0.0,2.0,39132.0
0,4720782,20510,65.0,1.0,13.0,1.0,0.0,2.0,39132.0
0,4786341,20510,41.0,1.0,16.0,3.0,40.0,4.0,85000.0
0,4786342,20510,41.0,1.0,16.0,3.0,40.0,4.0,85000.0
0,4982951,20510,78.0,1.0,15.0,1.0,0.0,2.0,24619.0
0,4982952,20510,78.0,1.0,15.0,1.0,0.0,2.0,24619.0
0,4786351,20510,34.0,1.0,12.0,8.0,75.0,1.0,65000.0
0,4786352,20510,34.0,1.0,12.0,8.0,75.0,1.0,65000.0
0,4851892,20510,39.0,1.0,13.0,3.0,40.0,4.0,0.0
0,4720821,20510,64.0,1.0,13.0,1.0,42.0,2.0,336920.0
0,4720822,20510,64.0,1.0,13.0,1.0,42.0,2.0,336920.0
0,4786361,20510,31.0,2.0,12.0,3.0,40.0,5.0,195000.0
0,4786362,20510,31.0,2.0,12.0,3.0,40.0,5.0,195000.0
0,4982971,20510,41.0,1.0,15.0,3.0,0.0,4.0,80010.0
0,4982972,20510,41.0,1.0,15.0,3.0,0.0,4.0,80010.0
0,4720832,20510,25.0,1.0,15.0,1.0,40.0,2.0,154000.0
0,4884691,20510,67.0,1.0,15.0,8.0,14.0,1.0,107000.0
0,4884692,20510,67.0,1.0,15.0,8.0,14.0,1.0,107000.0
0,4851931,20510,63.0,1.0,12.0,8.0,0.0,1.0,2400.0
0,4851932,20510,63.0,1.0,12.0,8.0,0.0,1.0,2400.0
0,4720861,20510,58.0,1.0,12.0,1.0,40.0,2.0,24000.0
0,4720862,20510,58.0,1.0,12.0,1.0,40.0,2.0,24000.0
0,4786411,20510,54.0,1.0,13.0,9.0,40.0,2.0,155000.0
0,4786412,20510,54.0,1.0,13.0,9.0,40.0,2.0,155000.0
0,4720882,20510,37.0,1.0,16.0,9.0,40.0,2.0,146239.0
0,4786421,20510,79.0,1.0,15.0,1.0,0.0,2.0,51292.0
0,4786422,20510,79.0,1.0,15.0,1.0,0.0,2.0,51292.0
0,4884731,20510,60.0,1.0,12.0,1.0,0.0,2.0,0.0
0,4884732,20510,60.0,1.0,12.0,1.0,0.0,2.0,0.0
0,4786431,20510,46.0,1.0,13.0,9.0,0.0,3.0,0.0
0,4786432,20510,46.0,1.0,13.0,9.0,0.0,3.0,0.0
0,4983061,20510,58.0,1.0,14.0,8.0,50.0,1.0,58500.0
0,4983062,20510,58.0,1.0,14.0,8.0,50.0,1.0,58500.0
0,4720922,20510,30.0,1.0,14.0,1.0,30.0,2.0,90000.0
0,4983071,20510,54.0,1.0,15.0,8.0,45.0,1.0,60000.0
0,4983072,20510,54.0,1.0,15.0,8.0,45.0,1.0,60000.0
0,4786471,20510,56.0,2.0,13.0,1.0,0.0,2.0,87529.0
0,4852011,20510,87.0,1.0,12.0,8.0,0.0,1.0,31882.0
0,4852012,20510,87.0,1.0,12.0,8.0,0.0,1.0,31882.0
0,4884781,20510,23.0,2.0,13.0,8.0,37.0,1.0,5515.0
0,4884782,20510,23.0,2.0,13.0,8.0,37.0,1.0,5515.0
0,4786482,20510,25.0,1.0,15.0,1.0,8.0,2.0,58210.0
0,4786491,20510,41.0,1.0,16.0,3.0,40.0,4.0,270000.0
0,4884801,20510,60.0,1.0,15.0,1.0,40.0,2.0,196500.0
0,4884802,20510,60.0,1.0,15.0,1.0,40.0,2.0,196500.0
0,4983122,20510,36.0,1.0,13.0,2.0,0.0,4.0,80450.0
0,4852052,20510,62.0,1.0,15.0,8.0,40.0,1.0,25000.0
0,4852061,20510,74.0,1.0,12.0,1.0,0.0,2.0,41964.0
0,4884831,20510,87.0,1.0,15.0,9.0,0.0,2.0,7782.0
0,4884832,20510,87.0,1.0,15.0,9.0,0.0,2.0,7782.0
0,4884851,20510,31.0,1.0,12.0,3.0,59.0,3.0,121400.0
0,4983161,20510,52.0,1.0,16.0,8.0,40.0,1.0,0.0
0,4983162,20510,52.0,1.0,13.0,8.0,40.0,1.0,0.0
0,4721022,20510,57.0,1.0,15.0,9.0,40.0,5.0,117582.0
0,4786561,20510,50.0,1.0,14.0,1.0,40.0,2.0,0.0
0,4786562,20510,50.0,1.0,14.0,1.0,40.0,2.0,0.0
0,4852102,20510,73.0,1.0,13.0,1.0,0.0,2.0,88010.0
0,4786571,20510,35.0,1.0,16.0,8.0,52.0,1.0,105.0
0,4786572,20510,35.0,1.0,16.0,8.0,52.0,1.0,105.0
0,4852111,20510,67.0,1.0,12.0,8.0,0.0,1.0,33982.0
0,4852112,20510,67.0,1.0,12.0,8.0,0.0,1.0,33982.0
0,4786591,20510,65.0,1.0,15.0,1.0,45.0,2.0,300000.0
0,4786592,20510,65.0,1.0,15.0,1.0,45.0,2.0,300000.0
0,4983201,20510,73.0,2.0,12.0,9.0,0.0,2.0,14624.0
0,4983202,20510,73.0,2.0,12.0,9.0,0.0,2.0,14624.0
0,4983211,20510,50.0,1.0,14.0,5.0,50.0,4.0,239982.0
0,4983212,20510,50.0,1.0,14.0,5.0,50.0,4.0,239982.0
0,4884921,20510,81.0,1.0,15.0,8.0,0.0,1.0,25782.0
0,4884922,20510,81.0,1.0,15.0,8.0,0.0,1.0,25782.0
0,4983232,20510,65.0,1.0,15.0,1.0,0.0,2.0,91375.0
0,4983241,20510,76.0,1.0,12.0,8.0,25.0,1.0,27782.0
0,4983242,20510,76.0,1.0,12.0,8.0,25.0,1.0,27782.0
0,4983261,20510,60.0,1.0,14.0,4.0,40.0,3.0,155000.0
0,4983262,20510,60.0,1.0,14.0,4.0,40.0,3.0,155000.0
0,4884961,20510,49.0,1.0,12.0,1.0,60.0,2.0,168300.0
0,4884962,20510,49.0,1.0,12.0,1.0,60.0,2.0,168300.0
0,4983271,20510,31.0,1.0,15.0,7.0,40.0,2.0,55000.0
0,4983272,20510,31.0,1.0,15.0,7.0,40.0,2.0,55000.0
0,4884971,20510,21.0,2.0,10.0,8.0,9.0,1.0,2750.0
0,4884972,20510,21.0,2.0,10.0,8.0,9.0,1.0,2750.0
0,4786671,20510,60.0,1.0,15.0,9.0,0.0,4.0,65564.0
0,4786672,20510,60.0,1.0,15.0,9.0,0.0,4.0,65564.0
0,4852211,20510,20.0,1.0,13.0,8.0,0.0,1.0,1000.0
0,4852212,20510,20.0,1.0,13.0,8.0,0.0,1.0,1000.0
0,4721142,20510,71.0,1.0,12.0,1.0,0.0,2.0,88682.0
0,4983291,20510,46.0,1.0,11.0,4.0,28.0,4.0,72000.0
0,4983292,20510,46.0,1.0,11.0,4.0,28.0,4.0,72000.0
0,4786691,20510,58.0,1.0,13.0,4.0,60.0,4.0,160000.0
0,4786692,20510,58.0,1.0,13.0,4.0,60.0,4.0,160000.0
0,4786701,20510,69.0,1.0,15.0,1.0,12.0,2.0,78624.0
0,4786702,20510,69.0,1.0,15.0,1.0,12.0,2.0,78624.0
0,4983321,20510,20.0,1.0,12.0,8.0,23.0,1.0,20000.0
0,4983322,20510,20.0,1.0,12.0,8.0,23.0,1.0,20000.0
0,4852251,20510,87.0,1.0,13.0,8.0,0.0,1.0,24668.0
0,4852252,20510,87.0,1.0,13.0,8.0,0.0,1.0,24668.0
0,4786721,20510,78.0,1.0,13.0,5.0,40.0,4.0,357775.0
0,4721191,20510,35.0,1.0,15.0,2.0,45.0,4.0,500492.0
0,4721192,20510,35.0,1.0,15.0,2.0,45.0,4.0,500492.0
0,4885031,20510,66.0,1.0,11.0,9.0,0.0,2.0,45942.0
0,4885032,20510,66.0,1.0,11.0,9.0,0.0,2.0,45942.0
0,4786731,20510,32.0,1.0,14.0,1.0,40.0,2.0,101000.0
0,4786732,20510,32.0,1.0,14.0,1.0,40.0,2.0,101000.0
0,4852271,20510,67.0,1.0,15.0,1.0,0.0,2.0,10.0
0,4852272,20510,67.0,1.0,15.0,1.0,0.0,2.0,10.0
0,4721201,20510,67.0,1.0,14.0,8.0,35.0,1.0,65600.0
0,4721202,20510,67.0,1.0,14.0,8.0,35.0,1.0,65600.0
0,4786741,20510,61.0,1.0,12.0,1.0,0.0,2.0,54282.0
0,4786742,20510,61.0,1.0,12.0,1.0,0.0,2.0,54282.0
0,4721211,20510,29.0,1.0,15.0,8.0,38.0,1.0,45000.0
0,4721212,20510,29.0,1.0,15.0,8.0,38.0,1.0,45000.0
0,4786751,20510,32.0,1.0,10.0,3.0,60.0,5.0,45600.0
0,4786752,20510,32.0,1.0,10.0,3.0,60.0,5.0,45600.0
0,4885061,20510,66.0,1.0,16.0,1.0,40.0,2.0,234110.0
0,4885062,20510,66.0,1.0,16.0,1.0,40.0,2.0,234110.0
0,4983371,20510,43.0,1.0,11.0,1.0,0.0,2.0,52506.0
0,4983372,20510,43.0,1.0,11.0,1.0,0.0,2.0,52506.0
0,4721232,20510,73.0,1.0,13.0,4.0,0.0,3.0,0.0
0,4721241,20510,65.0,2.0,12.0,1.0,40.0,2.0,35182.0
0,4885081,20510,63.0,1.0,13.0,1.0,40.0,2.0,0.0
0,4786781,20510,51.0,1.0,12.0,4.0,0.0,6.0,34800.0
0,4721251,20510,52.0,1.0,14.0,9.0,40.0,3.0,95000.0
0,4721252,20510,52.0,1.0,14.0,9.0,40.0,3.0,95000.0
0,4721261,20510,75.0,1.0,15.0,8.0,0.0,1.0,25990.0
0,4983411,20510,27.0,1.0,13.0,9.0,0.0,2.0,78000.0
0,4983412,20510,27.0,1.0,13.0,9.0,0.0,2.0,78000.0
0,4721271,20510,55.0,1.0,15.0,8.0,40.0,1.0,75000.0
0,4721272,20510,55.0,1.0,15.0,8.0,40.0,1.0,75000.0
0,4885112,20510,65.0,1.0,12.0,1.0,0.0,2.0,24948.0
0,4852351,20510,30.0,1.0,14.0,7.0,40.0,5.0,125600.0
0,4852352,20510,30.0,1.0,14.0,7.0,40.0,5.0,125600.0
0,4983431,20510,61.0,1.0,16.0,9.0,40.0,3.0,135000.0
0,4983432,20510,61.0,1.0,16.0,9.0,40.0,3.0,135000.0
0,4786831,20510,50.0,1.0,15.0,1.0,50.0,2.0,348492.0
0,4786832,20510,50.0,1.0,15.0,1.0,50.0,2.0,348492.0
0,4852371,20510,74.0,1.0,14.0,1.0,0.0,2.0,3564.0
0,4852372,20510,74.0,1.0,14.0,1.0,0.0,2.0,3564.0
0,4885141,20510,21.0,1.0,13.0,8.0,30.0,1.0,4801.0
0,4885142,20510,21.0,1.0,13.0,8.0,30.0,1.0,4801.0
0,4983451,20510,47.0,1.0,12.0,3.0,60.0,4.0,735409.0
0,4983452,20510,47.0,1.0,12.0,3.0,60.0,4.0,735409.0
0,4721311,20510,45.0,1.0,13.0,5.0,55.0,6.0,88000.0
0,4721331,20510,22.0,1.0,13.0,8.0,20.0,1.0,7000.0
0,4721332,20510,22.0,1.0,13.0,8.0,20.0,1.0,7000.0
0,4786871,20510,55.0,1.0,15.0,1.0,0.0,2.0,248300.0
0,4786872,20510,55.0,1.0,15.0,1.0,0.0,2.0,248300.0
0,4983481,20510,39.0,1.0,14.0,3.0,45.0,3.0,100010.0
0,4721342,20510,52.0,1.0,15.0,3.0,46.0,3.0,84640.0
0,4885181,20510,68.0,1.0,12.0,1.0,0.0,2.0,79042.0
0,4786881,20510,29.0,1.0,14.0,9.0,40.0,4.0,154005.0
0,4786882,20510,29.0,1.0,14.0,9.0,40.0,4.0,154005.0
0,4721351,20510,64.0,1.0,14.0,8.0,40.0,1.0,28000.0
0,4721352,20510,64.0,1.0,14.0,8.0,40.0,1.0,28000.0
0,4721361,20510,41.0,2.0,10.0,3.0,50.0,5.0,43000.0
0,4721362,20510,41.0,2.0,10.0,3.0,50.0,5.0,43000.0
0,4983511,20510,75.0,1.0,12.0,9.0,0.0,4.0,74564.0
0,4983512,20510,75.0,1.0,12.0,9.0,0.0,4.0,74564.0
0,4852441,20510,74.0,2.0,12.0,1.0,0.0,2.0,26388.0
0,4852442,20510,74.0,2.0,12.0,1.0,0.0,2.0,26388.0
0,4852451,20510,69.0,1.0,16.0,1.0,0.0,2.0,229154.0
0,4885231,20510,70.0,1.0,13.0,8.0,0.0,1.0,19182.0
0,4885232,20510,70.0,1.0,13.0,8.0,0.0,1.0,19182.0
0,4983541,20510,71.0,1.0,16.0,1.0,0.0,2.0,0.0
0,4983551,20510,33.0,1.0,15.0,8.0,45.0,1.0,52000.0
0,4983552,20510,33.0,1.0,15.0,8.0,45.0,1.0,52000.0
0,4786951,20510,56.0,1.0,12.0,8.0,40.0,1.0,22000.0
0,4786952,20510,56.0,1.0,12.0,8.0,40.0,1.0,22000.0
0,4983561,20510,55.0,1.0,12.0,8.0,40.0,1.0,45000.0
0,4983562,20510,55.0,1.0,12.0,8.0,40.0,1.0,45000.0
0,4721421,20510,49.0,1.0,12.0,3.0,0.0,3.0,27884.0
0,4885261,20510,23.0,1.0,13.0,8.0,25.0,1.0,30800.0
0,4885262,20510,23.0,1.0,13.0,8.0,25.0,1.0,30800.0
0,4885271,20510,74.0,1.0,15.0,8.0,0.0,1.0,43802.0
0,4885272,20510,74.0,1.0,15.0,8.0,0.0,1.0,43802.0
0,4786981,20510,34.0,1.0,12.0,4.0,40.0,4.0,76000.0
0,4786982,20510,34.0,1.0,12.0,4.0,40.0,4.0,76000.0
0,4885291,20510,55.0,1.0,12.0,8.0,0.0,1.0,13006.0
0,4787001,20510,47.0,1.0,13.0,4.0,40.0,5.0,119000.0
0,4787002,20510,47.0,1.0,13.0,4.0,40.0,5.0,119000.0
0,4852542,20510,69.0,1.0,14.0,5.0,0.0,3.0,21084.0
0,4721471,20510,37.0,1.0,12.0,8.0,0.0,1.0,3608.0
0,4787031,20510,73.0,1.0,16.0,8.0,0.0,1.0,50000.0
0,4787032,20510,73.0,1.0,16.0,8.0,0.0,1.0,50000.0
0,4852571,20510,46.0,1.0,14.0,3.0,48.0,4.0,113001.0
0,4852572,20510,46.0,1.0,14.0,3.0,48.0,4.0,113001.0
0,4885361,20510,59.0,1.0,13.0,1.0,0.0,2.0,0.0
0,4787061,20510,65.0,1.0,16.0,8.0,0.0,1.0,9360.0
0,4787062,20510,65.0,1.0,16.0,8.0,0.0,1.0,9360.0
0,4852611,20510,35.0,1.0,16.0,3.0,50.0,4.0,160002.0
0,4852612,20510,35.0,1.0,16.0,3.0,50.0,4.0,160002.0
0,4787081,20510,58.0,1.0,15.0,8.0,40.0,1.0,38000.0
0,4787082,20510,58.0,1.0,15.0,8.0,40.0,1.0,38000.0
0,4787091,20510,33.0,1.0,15.0,7.0,40.0,3.0,0.0
0,4787092,20510,33.0,1.0,15.0,7.0,40.0,3.0,0.0
0,4852642,20510,52.0,1.0,13.0,1.0,40.0,2.0,93100.0
0,4787111,20510,81.0,2.0,13.0,8.0,40.0,1.0,23418.0
0,4787112,20510,81.0,2.0,13.0,8.0,40.0,1.0,23418.0
0,4983721,20510,76.0,1.0,12.0,8.0,0.0,1.0,29980.0
0,4983722,20510,76.0,1.0,12.0,8.0,0.0,1.0,29980.0
0,4787121,20510,70.0,1.0,13.0,8.0,22.0,1.0,29282.0
0,4787122,20510,70.0,1.0,13.0,8.0,22.0,1.0,29282.0
0,4983731,20510,34.0,2.0,10.0,3.0,0.0,8.0,60000.0
0,4983732,20510,34.0,2.0,10.0,3.0,0.0,8.0,60000.0
0,4721592,20510,62.0,1.0,15.0,4.0,55.0,4.0,130000.0
0,4885431,20510,48.0,1.0,16.0,8.0,55.0,1.0,83900.0
0,4885432,20510,48.0,1.0,16.0,8.0,55.0,1.0,83900.0
